"s_1","s_3","s_4","s_5","s_1.1","s_3.1","s_4.1","s_5.1","t_1","t_2","t_2.1","t_2.2","t_1.1","t_2.3","t_2.1.1","t_2.2.1","c(extract[[i]]$mortality1)","c(extract[[i]]$mortality2)","tot_profit","tot_biomass"
50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131889437605834,0.2,NA,200
47.3779095366886,48.4055281197083,51.1279095366886,53.6279095366886,6.37209046331142,6.59447188029169,6.37209046331142,6.37209046331142,1.79941809266228,1.94767237064913,1.79941809266228,1.79941809266228,39.5871980385702,156.787625837255,39.5871980385702,39.5871980385702,0.131889437605834,0.2,5.39825427798685,200.539256729774
45.1116303650098,47.0162655578325,52.0564714204927,56.6261728382727,6.0059661340821,6.3841778807217,6.56762157642703,6.94908978799032,1.76514030347329,1.93588071254087,1.8213903034733,1.8588903034733,37.6061126219281,150.940972024568,39.0094188584486,39.9519875994623,0.131889437605834,0.2,5.44542091041988,200.810540181608
43.1353740861393,45.7975113926407,52.8146593687875,59.0142728203432,5.69041204233809,6.20094882274906,6.72912482759524,7.43627535199879,1.73507898803584,1.92670401088616,1.83925160386809,1.90779712513479,35.9123142007579,145.974740330267,38.4516572494152,40.1462216235294,0.131889437605834,0.2,5.48212771703872,200.761817667911
41.3999713216404,44.7219815503286,53.4311046346316,60.8595853921162,5.41471813109301,6.04020802132219,6.85978781206905,7.8296589703087,1.70820627144844,1.92023804649634,1.85339555068816,1.94638975246149,34.4420656939648,141.762843618688,37.9076611866134,40.1716856459977,0.131889437605834,0.2,5.50799157459809,200.412642898717
39.8673633628188,43.7679095975271,53.9319192689317,62.2523720680692,5.17166721891867,5.89835699529135,6.96386792865852,8.13549094449237,1.68389554462781,1.91622397898701,1.86436254432268,1.97578975568495,33.1520275747164,138.182891302101,37.3779192604718,40.0521959428122,0.131889437605834,0.2,5.52404784463545,199.819564297347
38.5072302760851,42.917706713957,54.3396328546969,63.2858765111503,4.95612759890198,5.77252498200082,7.04590644682264,8.36601307174124,1.66176140949887,1.91422901572908,1.87272974809057,1.99753654007763,32.0116754026736,135.12384105309,36.865879825468,39.8213934028712,0.131889437605834,0.2,5.53202769766707,199.050446355889
37.2948917704281,42.1569967557421,54.6729503377528,64.0442659317665,4.76421287176662,5.66039220183591,7.11018527700337,8.53555252070568,1.64155145648182,1.91378091473319,1.879037495161,2.0132311500078,30.9984453895613,132.490398479444,36.37553350189,39.5136603556329,0.131889437605834,0.2,5.53382010165062,198.169104795689
36.209954706068,41.4739087626974,54.9470035171962,64.5974346381023,4.59280740167241,5.5600625932658,7.16043742597926,8.65786567141553,1.62308067247121,1.91444756305996,1.88375155098108,2.02432128489129,30.0947828977453,130.204097965321,35.9101598131368,39.1589724820931,0.131889437605834,0.2,5.53115350834358,197.228301624064
35.2353962387235,40.8585497970959,55.1738327743541,65.0003110138554,4.43931044353148,5.46997050202784,7.19975221144467,8.74478323219216,1.60619623845128,1.91587177852054,1.8872519706182,2.03200843743179,29.2864282516184,128.202088827537,35.4718775146602,38.7809429494449,0.131889437605834,0.2,5.52545664650127,196.268089824029
34.3569059732631,40.3026064193427,55.3629278893669,65.2944764131657,4.30149997911913,5.38881115412893,7.23059924825623,8.80579727864015,1.59076110472798,1.9177775441845,1.88983765276244,2.03723482635495,28.5614430715689,126.434806578076,35.0616482869056,38.3968336065924,0.131889437605834,0.2,5.51783358384537,195.316916695138
33.5623896141834,39.7990394401299,55.5217358785154,65.5106122884637,4.17745677298571,5.31548809469639,7.2549090242119,8.84818008969051,1.57664768028286,1.91996170859869,1.89173800902441,2.04071123688139,27.909648298084,124.863391422524,34.6794802377543,38.0184910815943,0.131889437605834,0.2,5.50909692618866,194.393777221292
32.8415803625479,39.3418473184307,55.6560970681827,65.6709651481706,4.06551669884156,5.24907292901115,7.27417010899646,8.87733076604087,1.56373621056726,1.92228039870061,1.89312640453224,2.04295955068147,27.3222790496646,123.457325387688,34.3246822985848,37.6535454339057,0.131889437605834,0.2,5.49982216578097,193.510489897332
32.1857273996561,38.925880764061,55.7706009037303,65.7914769998418,3.96423591620947,5.18877411720242,7.28952186231828,8.89717155362807,1.55191489894527,1.92463513534469,1.89413264952979,2.04435567072961,26.7917509730258,122.192471348882,33.9960978624236,37.3065354813724,0.131889437605834,0.2,5.49040321920467,192.673686067289
31.5873427218012,38.5466960080737,55.8688675602163,65.883485063698,3.87236221543583,5.13391252228376,7.30183383914355,8.91050895279768,1.54108038463846,1.92696081502604,1.89485348719957,2.04516662864124,26.3114851996376,121.049534223484,33.6922920544891,36.9798331056118,0.131889437605834,0.2,5.48110050047926,191.886391353789
31.0399938340942,38.2004376053428,55.9537668508756,65.9550148769949,3.78880996564045,5.08390205806789,7.31176989002267,8.91932979562821,1.53113803825547,1.92921615952808,1.8953609108317,2.04558017338392,25.8757668268035,120.01289215836,33.4116901088874,36.6743475979565,0.131889437605834,0.2,5.47207912247109,191.149213167308
30.5381332710301,37.8837440278666,56.0275867050685,66.0117348917351,3.71263781234732,5.03823423206543,7.31983812666329,8.92502998635933,1.52200194229414,1.93137650570144,1.89570853754586,2.04572725793765,25.47962541233,119.069724528817,33.1526737472403,36.3900372761204,0.131889437605834,0.2,5.46343773777765,190.4611988957
