"profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_2.1","profit_per_t.t_2.2","profit_per_t.t_2.3","run","tots"
48.097553604807,46.2559135642516,110.203968413103,166.821015162981,214.559578772753,"Ex: $20 all",585.938029517896
47.883282742025,46.0371578796478,108.961304026299,166.215583407397,214.075711351859,"Ex: $20 all",583.173039407228
47.6833817156321,45.8343742785293,107.823037006004,165.66263014853,213.621448012066,"Ex: $20 all",580.624871160761
47.4965675454364,45.6460454312515,106.778477598496,165.156291609927,213.194769704809,"Ex: $20 all",578.27215188992
47.3216931210067,45.4708242686958,105.81826362272,164.691457139864,212.793723430594,"Ex: $20 all",576.095961582881
47.1577308250679,45.3075121756881,104.934162587864,164.263660840301,212.41644936401,"Ex: $20 all",574.079515792931
47.0037583824221,45.1550403564183,104.118908369376,163.868990730265,212.061196071146,"Ex: $20 all",572.207893909627
46.8589465876984,45.0124538408502,103.366065555817,163.504012243169,211.726327530202,"Ex: $20 all",570.467805757737
46.7225486299813,44.8788977059817,102.669916111154,163.165703508418,211.410324602866,"Ex: $20 all",568.847390558401
46.5938907819065,44.7536051658343,102.025364155659,162.851400375053,211.111782839066,"Ex: $20 all",567.336043317519
0,-1.97484382607439e-14,-1.1830706358323e-15,-2.96226573911159e-14,405,"Ex: Sp5- $40",405
0,0,-1.4296499429384e-14,-6.23305136671697e-14,415.454268292684,"Ex: Sp5- $40",415.454268292684
0,0,2.54384810665942e-15,1.54129554187995e-15,423.331772591081,"Ex: Sp5- $40",423.331772591081
0,0,-1.09932355685436e-14,-3.18631360627974e-14,428.867980143777,"Ex: Sp5- $40",428.867980143777
0,0,1.77926179328822e-14,-6.7590513524678e-16,432.370075692393,"Ex: Sp5- $40",432.370075692393
0,0,6.63486579305746e-15,6.09681840335278e-16,434.180860099675,"Ex: Sp5- $40",434.180860099675
0,0,1.10016517052059e-14,5.6754956588388e-16,434.644670401578,"Ex: Sp5- $40",434.644670401578
0,0,5.89077359279203e-14,6.09319458761096e-14,434.081079115156,"Ex: Sp5- $40",434.081079115156
0,0,-1.06898090041285e-14,-2.83723454645877e-14,432.768769843545,"Ex: Sp5- $40",432.768769843545
0,0,2.0988976253185e-14,-3.09685035002501e-14,430.938896515853,"Ex: Sp5- $40",430.938896515853
0,0,1.84137166816977e-14,2.73825588369125e-14,428.775490812351,"Ex: Sp5- $40",428.775490812351
0,0,-7.94895493450453e-15,5.8759688162511e-14,426.420111248039,"Ex: Sp5- $40",426.420111248039
0,0,7.77853765080003e-15,1.36982829263714e-15,423.978399304881,"Ex: Sp5- $40",423.978399304881
0,0,-1.31641057753517e-14,5.63416325209714e-14,421.526964467312,"Ex: Sp5- $40",421.526964467312
0,0,9.49773200219122e-15,-1.895263979902e-14,419.119714066586,"Ex: Sp5- $40",419.119714066586
9.0825687455372e-15,0,1.66420525111508e-14,-1.9461290417302e-14,416.793243952197,"Ex: Sp5- $40",416.793243952197
-9.01782752035646e-15,0,-3.9504407687942e-15,-2.30365737401379e-14,414.57121039458,"Ex: Sp5- $40",414.57121039458
0,0,1.21764748289777e-14,2.29931979769037e-14,412.467760845507,"Ex: Sp5- $40",412.467760845507
8.9026974433921e-15,0,-3.84385741768657e-15,-6.7880600767805e-15,410.490164953956,"Ex: Sp5- $40",410.490164953956
0,0,-3.40378094843333e-14,0,408.640799145549,"Ex: Sp5- $40",408.640799145549
0,0,4.87259858222724e-15,1.73683279829096e-14,406.91862517173,"Ex: Sp5- $40",406.91862517173
8.76203953207918e-15,0,-1.51774810814603e-14,1.37240526341002e-15,405.320280895596,"Ex: Sp5- $40",405.320280895596
0,0,0,1.89453663446605e-14,403.8408782182,"Ex: Sp5- $40",403.8408782182
-8.68642302222105e-15,0,-6.50797516045114e-15,-3.77739417608722e-15,402.474582032151,"Ex: Sp5- $40",402.474582032151
0,0,-1.46863158280512e-14,5.59615585053032e-14,401.215026611299,"Ex: Sp5- $40",401.215026611299
8.62290321958173e-15,0,6.38058389768756e-15,-5.44119606646487e-15,400.055611950216,"Ex: Sp5- $40",400.055611950216
0,0,-9.87683633381209e-15,1.55430915250172e-14,398.989711823436,"Ex: Sp5- $40",398.989711823436
0,0,-2.86262680601638e-14,-4.17172592637684e-14,398.010817172911,"Ex: Sp5- $40",398.010817172911
-8.5463453652717e-15,0,6.22878377876134e-15,-6.69672680046231e-14,397.112632302789,"Ex: Sp5- $40",397.112632302789
8.52503280981846e-15,0,1.23738525743353e-14,2.21080679292839e-14,396.289136791062,"Ex: Sp5- $40",396.289136791062
0,0,-1.1830706358323e-15,405,-1.97484382607439e-14,"Ex: Sp4- $40",405
0,0,1.9313371105932e-14,404.971875000001,2.12552871510917e-16,"Ex: Sp4- $40",404.971875000001
0,0,0,401.85157283186,-2.70707392908071e-14,"Ex: Sp4- $40",401.85157283186
0,0,4.94656377994178e-15,395.826462580874,-2.51260630748572e-14,"Ex: Sp4- $40",395.826462580874
-8.50092265829357e-15,0,-1.73875572533798e-15,387.398116180735,-2.24508445448304e-14,"Ex: Sp4- $40",387.398116180735
0,0,1.2642359653222e-14,377.209949081159,-6.10905913557288e-14,"Ex: Sp4- $40",377.209949081159
0,-7.86601232190782e-15,-3.371742391494e-14,365.887997924991,1.25288612047551e-15,"Ex: Sp4- $40",365.887997924991
0,0,0,353.9465374118,-1.91839148888994e-14,"Ex: Sp4- $40",353.9465374118
0,0,6.29434247112029e-15,341.760456294468,1.77559778407677e-14,"Ex: Sp4- $40",341.760456294468
0,0,-2.20370696110733e-15,329.579171801269,1.50271244986906e-14,"Ex: Sp4- $40",329.579171801269
0,0,-1.88149320940635e-15,317.55611917268,-4.73807330765505e-14,"Ex: Sp4- $40",317.55611917268
-3.13270596272904e-15,0,-2.32609475663696e-15,305.778219763259,-2.86604720821556e-15,"Ex: Sp4- $40",305.778219763259
0,0,2.54262098275505e-15,294.289269970715,-5.386140380551e-15,"Ex: Sp4- $40",294.289269970715
0,2.94227911453648e-15,-1.59366467328456e-15,283.106492850773,0,"Ex: Sp4- $40",283.106492850773
0,0,2.92167965300446e-15,272.231504283057,-3.03262891023163e-15,"Ex: Sp4- $40",272.231504283057
0,0,-2.24518408260087e-15,261.65728950967,7.45735387682306e-16,"Ex: Sp4- $40",261.65728950967
0,1.30611376187247e-15,3.74957713266932e-15,251.372524004325,1.40723442471671e-14,"Ex: Sp4- $40",251.372524004325
0,0,-1.13435146827525e-15,241.364196250466,3.74085263731388e-15,"Ex: Sp4- $40",241.364196250466
0,0,-2.58270646220602e-17,231.619169920651,-3.66352842200955e-15,"Ex: Sp4- $40",231.619169920651
0,0,1.07706838193232e-16,222.125092436404,5.2461037307915e-15,"Ex: Sp4- $40",222.125092436404
0.653062500660039,2.22919922177563,0,206.729763962396,-2.26713840124851e-15,"Ex: Sp4- $40",209.612025684832
2.07659354668407,3.61028409410839,5.38981817068309e-16,192.565055078508,-2.29952415867391e-15,"Ex: Sp4- $40",198.2519327193
3.16421126096904,4.65374592355753,0,180.954166644048,-1.60852537488712e-15,"Ex: Sp4- $40",188.772123828575
4.00173771333928,5.45000467098845,0,171.310896126218,-1.51934119266383e-16,"Ex: Sp4- $40",180.762638510546
4.57215787139186,5.94799860392552,9.87179884200699e-16,163.6212342858,-1.26187496452507e-15,"Ex: Sp4- $40",174.141390761117
4.49874728341188,5.56682216546766,0,159.761041621024,8.17653074493291e-17,"Ex: Sp4- $40",169.826611069904
4.42598849997796,5.20081602508389,0,155.95944534809,9.24086467823754e-16,"Ex: Sp4- $40",165.586249873152
4.3588706142537,4.84471469563176,0,152.194092369381,-1.30400712287695e-15,"Ex: Sp4- $40",161.397677679266
4.30100019658875,4.49469982768846,0,148.449155609226,4.90808988977373e-16,"Ex: Sp4- $40",157.244855633503
4.25509882024175,4.14796469763215,0,144.713360007328,1.96747795621428e-17,"Ex: Sp4- $40",153.116423525202
0,3.9496876521488e-14,404.999999999999,3.03542021574261e-14,5.24686552628811e-14,"Ex: Sp3- $40",404.999999999999
9.1926466438963e-15,0,393.951923076922,5.32703634030561e-15,8.02033315477889e-14,"Ex: Sp3- $40",393.951923076922
0,0,378.368545562977,-1.67126793887546e-15,-6.40615328588621e-14,"Ex: Sp3- $40",378.368545562977
0,7.74343250685722e-15,358.706091480511,1.91694266721175e-14,-1.32445945840369e-14,"Ex: Sp3- $40",358.706091480511
0,0,335.931498943599,-3.63333164212323e-15,-2.57551842709312e-14,"Ex: Sp3- $40",335.931498943599
0,0,311.177259100403,-2.58111231354855e-15,1.9225495215766e-14,"Ex: Sp3- $40",311.177259100403
0,0,285.487603279239,1.67048691211102e-15,-3.28661589777613e-15,"Ex: Sp3- $40",285.487603279239
0,0,259.701331495978,-2.38212187507252e-15,-3.29239357156965e-15,"Ex: Sp3- $40",259.701331495978
0,0,234.439150191966,-2.97975848785486e-16,8.17442674037988e-15,"Ex: Sp3- $40",234.439150191966
1.87531893326895,3.06185632046299,199.465234469339,0,-2.16544539060769e-15,"Ex: Sp3- $40",204.402409723071
5.26892016822561,6.47179062421336,163.636051939869,-2.06899074252303e-15,5.31971206025457e-16,"Ex: Sp3- $40",175.376762732308
7.35864322701404,8.55457923608093,137.474645386505,0,-2.22754009164231e-15,"Ex: Sp3- $40",153.3878678496
8.63066123603354,9.81003942693302,117.803331098639,0,7.54007790404188e-16,"Ex: Sp3- $40",136.244031761606
9.37902819926471,10.5401299307436,102.608547732684,0,-1.77856192709713e-15,"Ex: Sp3- $40",122.527705862692
9.78631082659649,10.9311979190639,90.5910515000325,0,3.90630352190348e-16,"Ex: Sp3- $40",111.308560245693
9.96871124255115,11.1007971890296,80.8906942552637,0,-2.9077770540559e-17,"Ex: Sp3- $40",101.960202686844
9.57032083747987,10.6744820879348,71.7367944881579,0.677607588594244,0.0286235953349519,"Ex: Sp3- $40",92.6878285975017
8.73515278773493,9.80100855067968,63.377240218059,1.26528762314379,0.714707769316006,"Ex: Sp3- $40",83.8933969489334
8.09782907735624,9.14376392576604,57.2982790720659,1.67647143897743,1.20447814694143,"Ex: Sp3- $40",77.420821661107
7.59809737812357,8.63587809023229,52.7229431736665,1.97545001799865,1.56688847021706,"Ex: Sp3- $40",72.4992571302381
7.19780464088862,8.23527313094836,49.1868892934961,2.19954114074018,1.84276369860986,"Ex: Sp3- $40",68.6622719046831
6.87160029420263,7.9141364717543,46.3963993142636,2.37167521499407,2.05762899748987,"Ex: Sp3- $40",65.6114402927045
6.60197792916613,7.65334442686056,44.1570566323275,2.506597800522,2.2281523298345,"Ex: Sp3- $40",63.1471291187107
6.37645981434568,7.43931508697136,42.3353020675344,2.61415180674232,2.36561454612825,"Ex: Sp3- $40",61.130843321722
6.185914644397,7.26213832292252,40.8364953017943,2.70111662934511,2.47788497172391,"Ex: Sp3- $40",59.4635498701828
6.02350902633811,7.11441607385982,39.5917904962431,2.77228836155939,2.57059804178537,"Ex: Sp3- $40",58.0726019997858
5.88403025840304,6.99051666640547,38.5499666655468,2.83113978010489,2.64788093217602,"Ex: Sp3- $40",56.9035343026362
5.76343538669503,6.88608027526945,37.6721666789664,2.88023734666415,2.71281814743331,"Ex: Sp3- $40",55.9147378350283
5.65854290693903,6.79768201599667,36.9284083295384,2.92151242134388,2.76775648967801,"Ex: Sp3- $40",55.073902163496
5.56681706789721,6.72259695724652,36.295210346748,2.9564421704223,2.81451018952553,"Ex: Sp3- $40",54.3555767318396
0,324,1.32628121151776e-14,-1.00041130435252e-14,0,"Ex: Sp2- $40",324
3.82538445364844e-14,314.609880083421,0,-4.52342619702766e-15,0,"Ex: Sp2- $40",314.609880083421
0,305.679952494075,1.53819650121558e-14,4.06659728877632e-15,0,"Ex: Sp2- $40",305.679952494075
0,297.016425286022,-4.42333757345414e-15,8.1064139876347e-15,0,"Ex: Sp2- $40",297.016425286022
0,288.483487737411,0,0,0,"Ex: Sp2- $40",288.483487737411
0,279.992227620441,0,0,0,"Ex: Sp2- $40",279.992227620441
0,271.489308841095,6.61537229503171e-15,7.53851359189104e-15,0,"Ex: Sp2- $40",271.489308841095
0,262.94612623657,5.71641360982064e-15,0,0,"Ex: Sp2- $40",262.94612623657
0,254.349900519174,9.71573559417283e-15,1.85637313711156e-15,0,"Ex: Sp2- $40",254.349900519174
0,245.697333216019,0,-1.54494355052991e-15,0,"Ex: Sp2- $40",245.697333216019
0,236.990527543093,3.24368868919012e-15,3.728289310742e-15,0,"Ex: Sp2- $40",236.990527543093
0,228.234534892301,2.48432566020213e-15,2.84893674882832e-15,0,"Ex: Sp2- $40",228.234534892301
1.19366550391149e-14,219.435950567244,1.75674800588935e-15,6.65984266478535e-16,0,"Ex: Sp2- $40",219.435950567244
0,210.602165194029,0,3.92471487990756e-16,0,"Ex: Sp2- $40",210.602165194029
0,201.74103384851,4.01321807135214e-16,-1.29913459121997e-16,0,"Ex: Sp2- $40",201.74103384851
0,190.342405011486,0,0.354948273870568,1.25475285225126,"Ex: Sp2- $40",191.952106137608
0,174.817353023238,0.506741097095307,2.28488995495034,3.11852171141803,"Ex: Sp2- $40",180.727505786702
0,159.994810858701,1.97850962986975,3.62705959636385,4.41146555047363,"Ex: Sp2- $40",170.011845635408
0,147.012392504421,3.15349971975481,4.69759568375834,5.45627489151233,"Ex: Sp2- $40",160.319762799446
5.34561704863938e-16,135.617371010471,4.08485568128205,5.55170867330828,6.30413563302339,"Ex: Sp2- $40",151.558070998085
0,125.592271362861,4.81875918774419,6.23327446146334,6.99364245394407,"Ex: Sp2- $40",143.637947466013
0,116.749820989323,5.39395641877094,6.77699088419028,7.55478407135269,"Ex: Sp2- $40",136.475552363637
0,108.928928077352,5.84222700840245,7.21030499199482,8.0113644900219,"Ex: Sp2- $40",129.992824567771
9.1083728033618e-16,102.86122069468,6.04624718495203,7.36722152002144,8.16760437397099,"Ex: Sp2- $40",124.442293773624
0,99.6768754726772,5.82420925234108,6.98188786088578,7.70312614987308,"Ex: Sp2- $40",120.186098735777
0,96.5610361847708,5.62354845096946,6.61688379315216,7.24932525751827,"Ex: Sp2- $40",116.050793686411
0,93.4886006783918,5.44748516907758,6.26750993016751,6.79676656471338,"Ex: Sp2- $40",112.00036234235
-3.95300906311162e-16,90.4402875646759,5.29682762985271,5.93012941623802,6.34071923770015,"Ex: Sp2- $40",108.007963848467
0,87.4009089487969,5.17138271512046,5.60204490985672,5.87885481173783,"Ex: Sp2- $40",104.053191385512
0,84.3583548507977,5.07067898334945,5.28133594898696,5.41007321662114,"Ex: Sp2- $40",100.120442999755
324,7.67021184717649e-15,1.32628121151776e-14,-1.00041130435252e-14,0,"Ex: Sp1- $40",324
311.292637711864,6.83199017136765e-15,-4.68181049484428e-15,0,0,"Ex: Sp1- $40",311.292637711864
298.739388480558,-1.19264903909758e-14,1.61212582993628e-14,3.88423299363588e-15,0,"Ex: Sp1- $40",298.739388480558
286.072620583255,-1.01655596215966e-14,8.71719086099893e-15,7.4721571794963e-15,0,"Ex: Sp1- $40",286.072620583255
273.129282610572,-4.2070202345418e-15,0,2.74009831647227e-15,3.96088848166893e-15,"Ex: Sp1- $40",273.129282610572
259.830074623333,3.34989093864635e-15,5.70559028473521e-15,0,0,"Ex: Sp1- $40",259.830074623333
246.158931291338,0,-4.27110714197639e-15,-1.63427585315815e-15,0,"Ex: Sp1- $40",246.158931291338
232.144042688594,0,2.90547321713311e-15,0,0,"Ex: Sp1- $40",232.144042688594
217.842530253862,1.00462888667414e-15,1.62328743260374e-15,-1.21420487571924e-15,0,"Ex: Sp1- $40",217.842530253862
203.329812856436,3.30030451957575e-16,8.75880217492733e-16,-1.36177303443125e-16,1.75901665795122e-16,"Ex: Sp1- $40",203.329812856436
181.373597046415,8.7431625381579e-18,0,1.69692995945508,2.83239979568168,"Ex: Sp1- $40",185.902926801552
155.011896359665,0,2.43846417449134,4.28094259886288,5.27471083749551,"Ex: Sp1- $40",167.006013970515
133.081016565327,0,4.39653115300365,6.09513511738524,6.9878357123209,"Ex: Sp1- $40",150.560518548037
115.031126257294,0,5.78613351851238,7.36612518978041,8.20180259650018,"Ex: Sp1- $40",136.385187562087
100.137414674289,0,6.74418588313701,8.23701188437112,9.05055581223209,"Ex: Sp1- $40",124.169168254029
87.7924033536471,0,7.38164048549491,8.81680352379091,9.63237736414785,"Ex: Sp1- $40",113.623224727081
77.5014697736578,0,7.78435784538179,9.1862324567058,10.0191883325419,"Ex: Sp1- $40",104.491248408287
68.8681927572096,0,8.01694315293915,9.4042684039303,10.2636349697524,"Ex: Sp1- $40",96.5530392838315
61.5773345286055,-1.46870342613294e-15,8.1272076910075,9.51373208375151,10.4042991928194,"Ex: Sp1- $40",89.6225734961839
55.3788965588208,0,8.15020593205299,9.54567004326945,10.4695011096763,"Ex: Sp1- $40",83.5442736438195
50.0744942030327,0,8.11151654468653,9.52260907417422,10.4800681643435,"Ex: Sp1- $40",78.1886879862369
45.5062565841191,0,8.02976480843155,9.46092348996334,10.4513492568005,"Ex: Sp1- $40",73.4482941393145
41.5480203356989,0,7.9185035469195,9.37253966885901,10.394678848311,"Ex: Sp1- $40",69.2337423997884
38.09844453821,0,7.78759254144391,9.26615915667456,10.3184416436019,"Ex: Sp1- $40",65.4706378799304
35.0756674030997,0,7.6442016603053,9.14813664498245,10.228847920313,"Ex: Sp1- $40",62.0968536287005
32.4131711191894,-1.36242478316093e-16,7.49353791737106,9.02311186776958,10.1304994905956,"Ex: Sp1- $40",59.0603203949256
30.0565811108253,0,7.33937235803415,8.89446617989253,10.0268041336606,"Ex: Sp1- $40",56.3172237824126
27.9611832058429,0,7.18442258680472,8.76465399476806,9.92028019251615,"Ex: Sp1- $40",53.8305399799318
25.9688836698056,0.0695093853217123,6.97776853526639,8.57716349908927,9.75083946866799,"Ex: Sp1- $40",51.344164558151
23.7951638473756,0.37770622401271,6.59709396852665,8.19642804531345,9.37429631699784,"Ex: Sp1- $40",48.3406884022262
