"s_1","s_2","s_3","s_4","s_5","s_1.1","s_2.1","s_3.1","s_4.1","s_5.1","t_1","t_2","t_2.1","t_2.2","t_2.3","t_1.1","t_2.4","t_2.1.1","t_2.2.1","t_2.3.1","c(extract[[i]]$mortality1)","c(extract[[i]]$mortality2)","tot_profit","tot_biomass"
50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151497583358014,0.151497583356637,NA,250
47.4251208321682,47.4251208321682,47.4251208321682,49.9251208321682,49.9251208321682,7.5748791678318,7.5748791678318,7.5748791678318,7.5748791678318,7.5748791678318,0.946859895978974,0.473429947989487,0.946859895978974,0.946859895978974,0.473429947989487,188.425119299816,93.7391297019185,188.425119299816,188.425119299816,93.7391297019185,0.151497583358014,0.151497583356637,3.7874395839159,242.125604160841
45.2270696302403,45.2270696302403,45.2270696302403,49.8615688566372,49.8615688566372,7.18479119647004,7.18479119647004,7.18479119647004,7.56353515486164,7.56353515486164,0.946859895978989,0.473429947989494,0.946859895978989,0.946859895978989,0.473429947989494,182.460359599688,90.7567498518545,182.460359599688,182.460359599688,90.7567498518545,0.151497583358014,0.151497583356637,3.78743958391595,235.404346603995
43.3297161503276,43.3297161503276,43.3297161503276,49.807604182942,49.807604182942,6.85179175128358,6.85179175128358,6.85179175128358,7.5539071841509,7.5539071841509,0.94685989597896,0.473429947989473,0.94685989597896,0.94685989597896,0.473429947989473,177.369088214784,88.2111141594014,177.369088214784,177.369088214784,88.2111141594014,0.151497583358014,0.151497583356637,3.78743958391583,229.604356816867
41.6763834927535,41.6763834927535,41.6763834927535,49.7617614679911,49.7617614679911,6.56434728430367,6.56434728430367,6.56434728430367,7.54573166649964,7.54573166649964,0.946859895978989,0.47342994798948,0.946859895978989,0.946859895978989,0.47342994798948,172.975666033574,86.0144030687948,172.975666033574,172.975666033574,86.0144030687948,0.151497583358014,0.151497583356637,3.78743958391593,224.552673414243
40.2239469270375,40.2239469270375,40.2239469270375,49.7228045892267,49.7228045892267,6.31387138219655,6.31387138219655,6.31387138219655,7.53878660597001,7.53878660597001,0.946859895978974,0.473429947989487,0.946859895978974,0.946859895978974,0.473429947989487,169.149076896669,84.1011085003452,169.149076896669,169.149076896669,84.1011085003452,0.151497583358014,0.151497583356637,3.7874395839159,220.117449959566
38.938973747155,38.938973747155,38.938973747155,49.6896893443573,49.6896893443573,6.09383075251174,6.09383075251174,6.09383075251174,7.53288473298206,7.53288473298206,0.946859895978974,0.47342994798948,0.946859895978974,0.946859895978974,0.47342994798948,165.789448721518,82.4212944127685,165.789448721518,165.789448721518,82.4212944127685,0.151497583358014,0.151497583356637,3.78743958391588,216.19629993018
37.7951207225414,37.7951207225414,37.7951207225414,49.6615326128363,49.6615326128363,5.89916042108141,5.89916042108141,5.89916042108141,7.52786785341204,7.52786785341204,0.94685989597896,0.473429947989487,0.94685989597896,0.94685989597896,0.473429947989487,162.819224954362,80.9361825291927,162.819224954362,162.819224954362,80.9361825291927,0.151497583358014,0.151497583356637,3.78743958391586,212.708427393297
36.7713331140494,36.7713331140494,36.7713331140494,49.6375867556883,49.6375867556883,5.72586945213733,5.72586945213733,5.72586945213733,7.52360217663146,7.52360217663146,0.946859895978974,0.473429947989487,0.946859895978974,0.946859895978974,0.473429947989487,160.177203652396,79.6151718782083,160.177203652396,160.177203652396,79.6151718782083,0.151497583358014,0.151497583356637,3.7874395839159,209.589172853525
35.8505697553102,35.8505697553102,35.8505697553102,49.6172182884673,49.6172182884673,5.57076810358024,5.57076810358024,5.57076810358024,7.51997443714203,7.51997443714203,0.94685989597896,0.47342994798948,0.94685989597896,0.94685989597896,0.47342994798948,157.814406029145,78.4337730665829,157.814406029145,157.814406029145,78.4337730665829,0.151497583358014,0.151497583356637,3.78743958391584,206.786145842865
35.0188823229235,35.0188823229235,35.0188823229235,49.5998900593698,49.5998900593698,5.431274679888,5.431274679888,5.431274679888,7.51688866358148,7.51688866358148,0.946859895978974,0.473429947989487,0.946859895978974,0.946859895978974,0.473429947989487,155.691146938156,77.3721435210884,155.691146938156,155.691146938156,77.3721435210884,0.151497583358014,0.151497583356637,3.7874395839159,204.25642708751
34.2647385054414,34.2647385054414,34.2647385054414,49.5851463167267,49.5851463167267,5.30527604377333,5.30527604377333,5.30527604377333,7.51426347874935,7.51426347874935,0.946859895978974,0.473429947989487,0.946859895978974,0.946859895978974,0.473429947989487,153.774915548115,76.4140278260678,153.774915548115,153.774915548115,76.4140278260678,0.151497583358014,0.151497583356637,3.7874395839159,201.964508149777
33.5785165189157,33.5785165189157,33.5785165189157,49.5726001686218,49.5726001686218,5.19102507792144,5.19102507792144,5.19102507792144,7.51202983736929,7.51202983736929,0.946859895978974,0.473429947989487,0.946859895978974,0.946859895978974,0.473429947989487,152.038814646535,75.5459773752783,152.038814646535,152.038814646535,75.5459773752783,0.151497583358014,0.151497583356637,3.7874395839159,199.880749893991
32.95212217416,32.95212217416,32.95212217416,49.5619230305232,49.5619230305232,5.08706410531662,5.08706410531662,5.08706410531662,7.51012912625099,7.51012912625099,0.946859895978974,0.473429947989494,0.946859895978974,0.946859895978974,0.473429947989494,150.46039294628,74.7567665251515,150.46039294628,150.46039294628,74.7567665251515,0.151497583358014,0.151497583356637,3.78743958391591,197.980212583526
32.3786950215726,32.3786950215726,32.3786950215726,49.5528357305978,49.5528357305978,4.99216687585785,4.99216687585785,4.99216687585785,7.50851156563187,7.50851156563187,0.946859895978974,0.473429947989487,0.946859895978974,0.946859895978974,0.473429947989487,149.020758898208,74.0369495011143,149.020758898208,149.020758898208,74.0369495011143,0.151497583358014,0.151497583356637,3.7874395839159,196.241756525913
31.8523801952772,31.8523801952772,31.8523801952772,49.5451010012923,49.5451010012923,4.90529404800986,4.90529404800986,4.90529404800986,7.50713486165404,7.50713486165404,0.946859895978989,0.473429947989494,0.946859895978989,0.946859895978989,0.473429947989494,147.703899440709,73.3785197723652,147.703899440709,147.703899440709,73.3785197723652,0.151497583358014,0.151497583356637,3.78743958391595,194.647342588416
31.3681493623824,31.3681493623824,31.3681493623824,49.538517133139,49.538517133139,4.82555862374127,4.82555862374127,4.82555862374127,7.50596306885622,7.50596306885622,0.946859895978974,0.473429947989487,0.946859895978974,0.946859895978974,0.473429947989487,146.496150148702,72.7746451263617,146.496150148702,146.496150148702,72.7746451263617,0.151497583358014,0.151497583356637,3.7874395839159,193.181482353425
30.9216588232464,30.9216588232464,30.9216588232464,49.5329126050878,49.5329126050878,4.75219882277101,4.75219882277101,4.75219882277101,7.50496562874197,7.50496562874197,0.946859895978989,0.473429947989494,0.946859895978989,0.946859895978989,0.473429947989494,145.385778733006,72.2194594185135,145.385778733006,145.385778733006,72.2194594185135,0.151497583358014,0.151497583356637,3.78743958391595,191.830801679915
30.5091360340329,30.5091360340329,30.5091360340329,49.528141536898,49.528141536898,4.68455658510029,4.68455658510029,4.68455658510029,7.50411655628633,7.50411655628633,0.946859895978989,0.473429947989487,0.946859895978989,0.946859895978989,0.473429947989487,144.362654443389,71.707897273704,144.362654443389,144.362654443389,71.707897273704,0.151497583358014,0.151497583356637,3.78743958391594,190.583691175895
30.1272880982984,30.1272880982984,30.1272880982984,49.5240798346848,49.5240798346848,4.62206037945492,4.62206037945492,4.62206037945492,7.50339375098558,7.50339375098558,0.946859895978989,0.473429947989494,0.946859895978989,0.946859895978989,0.473429947989494,143.417983305701,71.2355617048608,143.417983305701,143.417983305701,71.2355617048608,0.151497583358014,0.151497583356637,3.78743958391595,189.430023964265
29.7732274016609,29.7732274016609,29.7732274016609,49.5206219217576,49.5206219217576,4.56421133998141,4.56421133998141,4.56421133998141,7.50277841291597,7.50277841291597,0.946859895978989,0.473429947989494,0.946859895978989,0.946859895978989,0.473429947989494,142.544094332902,70.7986172184614,142.544094332902,142.544094332902,70.7986172184614,0.151497583358014,0.151497583356637,3.78743958391595,188.360926048498
