"s_1","s_3","s_4","s_5","s_1.1","s_3.1","s_4.1","s_5.1","t_1","t_2","t_2.1","t_2.2","t_1.1","t_2.3","t_2.1.1","t_2.2.1","c(extract[[i]]$mortality1)","c(extract[[i]]$mortality2)","tot_profit","tot_biomass"
50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131776840959107,0.131776840959107,NA,200
48.4111579520447,48.4111579520447,48.4111579520447,48.4111579520447,6.58884204795525,6.58884204795525,6.58884204795525,6.58884204795525,0.941263149707893,0.941263149707893,0.941263149707893,0.470631574853947,149.660840803555,149.660840803555,149.660840803555,74.3597888269236,0.131776840959107,0.131776840959107,2.35315787426973,193.644631808179
47.0266396518452,47.0266396518452,47.0266396518452,47.0266396518452,6.3794694620928,6.3794694620928,6.3794694620928,6.3794694620928,0.941263149707906,0.941263149707906,0.941263149707906,0.470631574853953,144.875181698128,144.875181698128,144.875181698128,71.9669592742098,0.131776840959107,0.131776840959107,2.35315787426977,188.106558607381
45.8119358940829,45.8119358940829,45.8119358940829,45.8119358940829,6.19702201424244,6.19702201424244,6.19702201424244,6.19702201424244,0.941263149707906,0.941263149707906,0.941263149707906,0.470631574853953,140.704954318691,140.704954318691,140.704954318691,69.8818455844914,0.131776840959107,0.131776840959107,2.35315787426976,183.247743576331
44.739903941829,44.739903941829,44.739903941829,44.739903941829,6.03695219034335,6.03695219034335,6.03695219034335,6.03695219034335,0.941263149707908,0.941263149707908,0.941263149707908,0.470631574853947,137.046215486712,137.046215486712,137.046215486712,68.0524761685009,0.131776840959107,0.131776840959107,2.35315787426976,178.959615767316
43.7888835144785,43.7888835144785,43.7888835144785,43.7888835144785,5.89568320626811,5.89568320626811,5.89568320626811,5.89568320626811,0.941263149707906,0.941263149707906,0.941263149707906,0.470631574853953,133.81721013642,133.81721013642,133.81721013642,66.4379734933562,0.131776840959107,0.131776840959107,2.35315787426976,175.155534057914
42.9413668398208,42.9413668398208,42.9413668398208,42.9413668398208,5.77036073866428,5.77036073866428,5.77036073866428,5.77036073866428,0.941263149707908,0.941263149707908,0.941263149707908,0.470631574853947,130.95269659119,130.95269659119,130.95269659119,65.0057167207402,0.131776840959107,0.131776840959107,2.35315787426976,171.765467359283
42.1830405670231,42.1830405670231,42.1830405670231,42.1830405670231,5.65867766861772,5.65867766861772,5.65867766861772,5.65867766861772,0.941263149707906,0.941263149707906,0.941263149707906,0.470631574853953,128.399940704412,128.399940704412,128.399940704412,63.7293387773518,0.131776840959107,0.131776840959107,2.35315787426976,168.732162268092
41.5020830294974,41.5020830294974,41.5020830294974,41.5020830294974,5.55874782797209,5.55874782797209,5.55874782797209,5.55874782797209,0.941263149707893,0.941263149707893,0.941263149707893,0.470631574853954,126.115830061082,126.115830061082,126.115830061082,62.5872834556882,0.131776840959107,0.131776840959107,2.35315787426974,166.008332117989
40.8886404489725,40.8886404489725,40.8886404489725,40.8886404489725,5.46901339484972,5.46901339484972,5.46901339484972,5.46901339484972,0.941263149707908,0.941263149707908,0.941263149707908,0.470631574853947,124.064757304,124.064757304,124.064757304,61.5617470771452,0.131776840959107,0.131776840959107,2.35315787426976,163.55456179589
40.334430833758,40.334430833758,40.334430833758,40.334430833758,5.38817586947836,5.38817586947836,5.38817586947836,5.38817586947836,0.941263149707906,0.941263149707906,0.941263149707906,0.470631574853953,122.217042438369,122.217042438369,122.217042438369,60.6378896443305,0.131776840959107,0.131776840959107,2.35315787426977,161.337723335032
39.832440501987,39.832440501987,39.832440501987,39.832440501987,5.31514387715619,5.31514387715619,5.31514387715619,5.31514387715619,0.9412631497079,0.9412631497079,0.9412631497079,0.47063157485395,120.547739756719,120.547739756719,120.547739756719,59.8032383035057,0.131776840959107,0.131776840959107,2.35315787426975,159.329762007948
39.3766887926523,39.3766887926523,39.3766887926523,39.3766887926523,5.24899317704339,5.24899317704339,5.24899317704339,5.24899317704339,0.9412631497079,0.9412631497079,0.9412631497079,0.47063157485395,119.035723754141,119.035723754141,119.035723754141,59.0472303022166,0.131776840959107,0.131776840959107,2.35315787426975,157.506755170609
38.9620436541104,38.9620436541104,38.9620436541104,38.9620436541104,5.18893565652559,5.18893565652559,5.18893565652559,5.18893565652559,0.941263149707907,0.941263149707907,0.941263149707907,0.47063157485395,117.66298042802,117.66298042802,117.66298042802,58.3608586391556,0.131776840959107,0.131776840959107,2.35315787426976,155.848174616442
38.5840756634734,38.5840756634734,38.5840756634734,38.5840756634734,5.13429503004948,5.13429503004948,5.13429503004948,5.13429503004948,0.941263149707906,0.941263149707906,0.941263149707906,0.470631574853953,116.414051822852,116.414051822852,116.414051822852,57.7363943365719,0.131776840959107,0.131776840959107,2.35315787426976,154.336302653894
38.2389414042991,38.2389414042991,38.2389414042991,38.2389414042991,5.08448760225964,5.08448760225964,5.08448760225964,5.08448760225964,0.9412631497079,0.9412631497079,0.9412631497079,0.470631574853943,115.275596330513,115.275596330513,115.275596330513,57.1671665904015,0.131776840959107,0.131776840959107,2.35315787426974,152.955765617197
37.9232895058372,37.9232895058372,37.9232895058372,37.9232895058372,5.03900689987894,5.03900689987894,5.03900689987894,5.03900689987894,0.941263149707906,0.941263149707906,0.941263149707906,0.470631574853953,114.236037418953,114.236037418953,114.236037418953,56.6473871346228,0.131776840959107,0.131776840959107,2.35315787426976,151.693158023349
37.6341843432607,37.6341843432607,37.6341843432607,37.6341843432607,4.99741128985684,4.99741128985684,4.99741128985684,4.99741128985684,0.9412631497079,0.9412631497079,0.9412631497079,0.470631574853947,113.285280618449,113.285280618449,113.285280618449,56.1720087343699,0.131776840959107,0.131776840959107,2.35315787426975,150.536737373043
37.3690436247202,37.3690436247202,37.3690436247202,37.3690436247202,4.95931392482758,4.95931392482758,4.95931392482758,4.95931392482758,0.941263149707907,0.941263149707907,0.941263149707907,0.47063157485395,112.414483703494,112.414483703494,112.414483703494,55.7366102768926,0.131776840959107,0.131776840959107,2.35315787426976,149.476174498881
37.1255869882831,37.1255869882831,37.1255869882831,37.1255869882831,4.92437451852868,4.92437451852868,4.92437451852868,4.92437451852868,0.941263149707908,0.941263149707908,0.941263149707908,0.470631574853947,111.615868702377,111.615868702377,111.615868702377,55.3373027763335,0.131776840959107,0.131776840959107,2.35315787426976,148.502347953132
36.9017933954221,36.9017933954221,36.9017933954221,36.9017933954221,4.89229257206847,4.89229257206847,4.89229257206847,4.89229257206847,0.941263149707907,0.941263149707907,0.941263149707907,0.47063157485395,110.882567069,110.882567069,110.882567069,54.9706519596457,0.131776840959107,0.131776840959107,2.35315787426976,147.607173581688
36.6958656035353,36.6958656035353,36.6958656035353,36.6958656035353,4.86280175937436,4.86280175937436,4.86280175937436,4.86280175937436,0.941263149707906,0.941263149707906,0.941263149707906,0.470631574853953,110.208491350277,110.208491350277,110.208491350277,54.6336141002848,0.131776840959107,0.131776840959107,2.35315787426977,146.783462414141
36.5062003739631,36.5062003739631,36.5062003739631,36.5062003739631,4.83566524549379,4.83566524549379,4.83566524549379,4.83566524549379,0.9412631497079,0.9412631497079,0.9412631497079,0.470631574853943,109.588228175865,109.588228175865,109.588228175865,54.3234825130776,0.131776840959107,0.131776840959107,2.35315787426974,146.024801495853
36.3313633565669,36.3313633565669,36.3313633565669,36.3313633565669,4.81067176070103,4.81067176070103,4.81067176070103,4.81067176070103,0.941263149707905,0.941263149707905,0.941263149707905,0.470631574853956,109.016948523458,109.016948523458,109.016948523458,54.0378426868756,0.131776840959107,0.131776840959107,2.35315787426977,145.325453426267
36.1700678103206,36.1700678103206,36.1700678103206,36.1700678103206,4.7876322908658,4.7876322908658,4.7876322908658,4.7876322908658,0.9412631497079,0.9412631497079,0.9412631497079,0.470631574853947,108.490332070082,108.490332070082,108.490332070082,53.7745344601866,0.131776840959107,0.131776840959107,2.35315787426975,144.680271241283
36.0211564882577,36.0211564882577,36.0211564882577,36.0211564882577,4.76637727332073,4.76637727332073,4.76637727332073,4.76637727332073,0.941263149707907,0.941263149707907,0.941263149707907,0.47063157485395,108.004503097623,108.004503097623,108.004503097623,53.5316199739573,0.131776840959107,0.131776840959107,2.35315787426976,144.084625953031
35.8835861466899,35.8835861466899,35.8835861466899,35.8835861466899,4.74675420971623,4.74675420971623,4.74675420971623,4.74675420971623,0.941263149707906,0.941263149707906,0.941263149707906,0.470631574853953,107.55597592952,107.55597592952,107.55597592952,53.3073563899061,0.131776840959107,0.131776840959107,2.35315787426976,143.534344586759
35.7564142418393,35.7564142418393,35.7564142418393,35.7564142418393,4.72862562469476,4.72862562469476,4.72862562469476,4.72862562469476,0.941263149707908,0.941263149707908,0.941263149707908,0.470631574853947,107.141608271887,107.141608271887,107.141608271887,53.1001725610887,0.131776840959107,0.131776840959107,2.35315787426976,143.025656967357
35.6387874585243,35.6387874585243,35.6387874585243,35.6387874585243,4.7118673128148,4.7118673128148,4.7118673128148,4.7118673128148,0.941263149707907,0.941263149707907,0.941263149707907,0.47063157485395,106.758561143202,106.758561143202,106.758561143202,52.9086489967466,0.131776840959107,0.131776840959107,2.35315787426976,142.555149834097
35.5299317803041,35.5299317803041,35.5299317803041,35.5299317803041,4.69636682689737,4.69636682689737,4.69636682689737,4.69636682689737,0.941263149707905,0.941263149707905,0.941263149707905,0.470631574853956,106.404264322232,106.404264322232,106.404264322232,52.7315005862624,0.131776840959107,0.131776840959107,2.35315787426977,142.119727121216
35.4291438622377,35.4291438622377,35.4291438622377,35.4291438622377,4.68202216950104,4.68202216950104,4.68202216950104,4.68202216950104,0.941263149707907,0.941263149707907,0.941263149707907,0.47063157485395,106.076386438887,106.076386438887,106.076386438887,52.5675616445894,0.131776840959107,0.131776840959107,2.35315787426976,141.716575448951
