"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","effort.t_1","effort.t_2","effort.t_3","effort.t_4","effort.t_5","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_3","profit_per_t.t_4","profit_per_t.t_5","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","mortality1","mortality2"
50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132456950945746,0.133190951961035
48.3771524527127,48.3771524527127,48.3771524527127,48.3771524527127,48.3771524527127,6.62284754728728,6.62284754728728,6.62284754728728,6.62284754728728,6.62284754728728,1.65571188682052,1.65571188682312,0,3.71375926154319e-32,-4.25759702399217e-19,1157.34260888754,1157.34260888936,0,1.42976017810151e-27,-1.9371640699462e-14,463.599328310109,463.599328310109,463.599328310109,463.599328310109,463.599328310109,0.132456950945746,0.133190951961035
46.9639950750654,46.9639950750654,46.9639950750654,46.9639950750654,46.9639950750654,6.40789010932384,6.40789010932387,6.40789010932384,6.40789010932387,6.40789010932384,1.65571188682057,1.65571188682308,0,-1.52855755499804e-18,1.26480500176473e-16,1119.725057244,1119.7250572457,0,-5.69378630830272e-14,5.56795097929246e-12,448.552307652669,448.552307652671,448.552307652669,448.552307652671,448.552307652669,0.132456950945746,0.133190951961035
45.7248528313828,45.7248528313827,45.7248528313828,45.7248528313827,45.7248528313828,6.22070759187416,6.2207075918742,6.22070759187416,6.2207075918742,6.22070759187416,1.65571188682247,1.65571188682115,0,-1.52855759000708e-18,2.52535240540128e-16,1086.96811669159,1086.96811669072,0,-5.52745932117758e-14,1.07924055163959e-11,435.449531431191,435.449531431194,435.449531431191,435.449531431194,435.449531431191,0.132456950945746,0.133190951961035
44.6317244762681,44.631724476268,44.6317244762681,44.631724476268,44.6317244762681,6.056574588488,6.05657458848802,6.056574588488,6.05657458848802,6.056574588488,1.65571188682143,1.65571188682226,0,1.52855755136259e-18,1.2129005360797e-16,1058.24484109831,1058.24484109884,0,5.38161346343207e-14,5.04671127447918e-12,423.96022119416,423.960221194161,423.96022119416,423.960221194161,423.96022119416,0.132456950945746,0.133190951961035
43.6623055724936,43.6623055724935,43.6623055724936,43.6623055724935,43.6623055724936,5.91178213957716,5.91178213957711,5.91178213957716,5.91178213957711,5.91178213957716,1.65571188681938,1.65571188682431,0,-1.52855764429237e-18,-2.55130463750157e-16,1032.90616253765,1032.90616254072,0,-5.25295374344917e-14,-1.03618353024118e-11,413.824749770401,413.824749770398,413.824749770401,413.824749770398,413.824749770401,0.132456950945746,0.133190951961035
42.7985969637867,42.7985969637867,42.7985969637867,42.7985969637867,42.7985969637867,5.78337586739391,5.78337586739398,5.78337586739391,5.78337586739398,5.78337586739391,1.65571188682241,1.6557118868212,0,3.05711515364377e-18,3.83780427545976e-16,1010.43506490748,1010.43506490674,0,1.02777078811541e-13,1.52482480728042e-11,404.836310717574,404.836310717578,404.836310717574,404.836310717578,404.836310717574,0.132456950945746,0.133190951961035
42.0259048938277,42.0259048938276,42.0259048938277,42.0259048938276,42.0259048938277,5.66897165857905,5.6689716585791,5.66897165857905,5.6689716585791,5.66897165857905,1.65571188682244,1.6557118868212,0,1.5285575903522e-18,3.77505249166281e-16,990.414328364878,990.414328364138,0,5.03719640313835e-14,1.4702214954562e-11,396.828016100533,396.828016100537,396.828016100533,396.828016100537,396.828016100533,0.132456950945746,0.133190951961035
41.3321092853309,41.3321092853307,41.3321092853309,41.3321092853307,41.3321092853309,5.56662322297228,5.56662322297228,5.56662322297228,5.56662322297228,5.56662322297228,1.6557118868195,1.65571188682412,0,1.52855759225809e-18,1.23885276836917e-16,972.503352131969,972.50335213468,0,4.94625137600799e-14,4.73769179922852e-12,389.663625608059,389.663625608059,389.663625608059,389.663625608059,389.663625608059,0.132456950945746,0.133190951961035
40.7071194543567,40.7071194543566,40.7071194543567,40.7071194543566,40.7071194543567,5.47472517209132,5.47472517209128,5.47472517209132,5.47472517209128,5.47472517209132,1.65571188682084,1.65571188682283,0,3.05711524113642e-18,-1.26054740413569e-16,956.421193228584,956.421193229732,0,9.72918492430245e-14,-4.74107250436353e-12,383.230762046392,383.230762046389,383.230762046392,383.230762046389,383.230762046392,0.132456950945746,0.133190951961035
