"s_1","s_2","s_3","s_4","s_5","s_1.1","s_2.1","s_3.1","s_4.1","s_5.1","t_1","t_2","t_2.1","t_2.2","t_2.3","t_1.1","t_2.4","t_2.1.1","t_2.2.1","t_2.3.1","c(extract[[i]]$mortality1)","c(extract[[i]]$mortality2)","tot_profit","tot_biomass"
50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168986277014234,0.165150043348356,NA,250
48.3049978325822,49.5549978325822,38.3049978325823,49.0506861492883,54.5549978325822,5.44500216741776,5.44500216741776,16.6950021674177,8.44931385071168,5.44500216741776,0.173391234913281,0.173391234913279,7.67339123491327,2.17626569044256,0.173391234913282,15.431819907282,15.4318199072818,798.03268843098,226.331631806027,15.4318199072821,0.168986277014234,0.165150043348356,10.3698306300957,239.770677479617
45.7435576815946,48.1073789929475,31.2843184761248,48.259089721565,57.4760775692698,6.30713060246632,6.44722278577673,11.7471332050657,8.28889283736187,6.99592824229312,0.749932436492256,0.734381400858565,6.62009039644913,2.0305115523249,0.672177258323815,63.4988061604475,62.7328439958565,596.895167389231,202.716773490578,59.4357298029884,0.168986277014234,0.165150043348356,10.8070930444487,230.870422441502
42.9983980106255,46.3205350213796,26.6664194585844,47.5948735116292,59.2592503212879,6.46798371915419,6.77967994301526,8.91734554773412,8.15512390414313,7.993260304695,1.06561989975611,1.05000200293349,5.85380065624438,1.98527566099578,0.988102498506284,85.8618544616738,86.09265956526,475.822158556734,191.701406292573,86.5716832989297,0.168986277014234,0.165150043348356,10.942800718436,222.839476323507
40.3447463465947,44.4872072754588,23.4151686442345,47.0346391316604,60.2733693961437,6.33011801840437,6.80625082086294,7.16233885258444,8.04288047969358,8.64294605909511,1.2506600970662,1.24134528817615,5.29641560614021,1.97628494379977,1.20506693484174,96.0420200859563,97.8010588515863,397.1983436709,185.433651695866,104.298030761256,0.168986277014234,0.165150043348356,10.9697728700241,215.555130794092
37.8819820387331,42.7304608425449,21.0087578258497,46.5600504788547,60.7818318088249,6.07292842319426,6.69596466566648,5.99290430195581,7.94820855756726,9.06936911232025,1.36570332055064,1.36532019037505,4.87954440916049,1.9810499075239,1.36386015124153,100.191894329453,103.557258132444,342.688738545975,181.240673747592,116.364587074996,0.168986277014234,0.165150043348356,10.9554779788516,208.963082994807
35.6359702762757,41.097534187191,19.1594588434456,46.1565411327142,60.9672635768227,5.775742223493,6.52723425623032,5.16831473680365,7.86800958801644,9.34957664338707,1.44040708831185,1.4499711369264,4.55843685125845,1.99105839488174,1.48557904539969,101.229918411756,106.120159781584,302.941767626407,178.107227464116,124.816266406169,0.168986277014234,0.165150043348356,10.9254525167781,203.016768016449
33.6023612095026,39.6015464271924,17.6964826193286,45.8124025586489,60.9529660991649,5.47412104191704,6.33747996490207,4.56069826645878,7.79982204587171,9.53317399620379,1.490371148198,1.51015812918056,4.30459637345002,2.00283921404383,1.58214519441946,100.624696932925,106.909340425013,272.818717309029,175.600611718691,130.867632985422,0.168986277014234,0.165150043348356,10.8901100592919,197.665758913837
31.7652023403167,38.2404052905277,16.5122943772483,45.5181272921931,60.8203821163715,5.18383503233052,6.14488546325306,4.09715377175358,7.74166734946342,9.65271411731557,1.52436961181936,1.55429802830436,4.09949160266689,2.01491340056059,1.66081485639039,99.153318077743,106.694738659255,249.29367001114,173.514675717478,135.283035929135,0.168986277014234,0.165150043348356,10.8538874997416,192.856411416657
30.105040166861,37.0055897718656,15.5358832599431,45.2659268755184,60.6223334794411,4.91140040492127,5.95823938319998,3.7335582615531,7.69193886776769,9.72972596035327,1.54763060217762,1.58744072259526,3.93069853161063,2.02664835697539,1.72626441713828,97.2429636446416,105.911771200503,230.478038974901,171.739476825247,138.561295573324,0.168986277014234,0.165150043348356,10.8186826304972,188.534773553629
28.6024078743109,35.8862856312719,14.7184889835976,45.0493720721822,60.3924978555357,4.65891815240683,5.78159474623968,3.44184359100089,7.6493204582924,9.77849974971154,1.56342696347831,1.61277008331441,3.7896311338837,2.03778884483371,1.78164414141209,95.1347806014135,104.814717306501,215.135201875245,170.209308635499,141.035904860379,0.168986277014234,0.165150043348356,10.7852611669222,184.649052416898
27.2392398208009,34.8713233461168,14.0255224994916,44.8631202532361,60.1519360423198,4.4263826303439,5.616568418591,3.20339644490497,7.61272566830706,9.80854576650664,1.57389592937343,1.63238155576264,3.67018886494646,2.04825201828168,1.82915327821411,92.9669497794488,103.555621798191,202.422795107389,168.880491584901,142.933869788683,0.168986277014234,0.165150043348356,10.7538716465783,181.151141961965
25.999346074551,33.9500539742349,13.4317635938487,44.7027059858017,59.9134800680395,4.21281544034736,5.4635156572864,3.00543284277369,7.58125166683623,9.8262087526509,1.58048442041766,1.64770650289,3.56792863987549,2.05803358384873,1.8703738028453,90.8188018394337,102.226820126515,191.747845448298,167.721300989108,144.412036940759,0.168986277014234,0.165150043348356,10.7245269498772,177.997349696476
24.8684664556689,33.1127059302036,12.9183857155469,44.5643781571806,59.6846406282497,4.01683253560843,5.32214650917138,2.83890605058947,7.55414385700253,9.83573109155216,1.58420248636222,1.65975456901832,3.47954281286001,2.06716355937591,1.90647359567919,88.7351806468467,100.884777788878,182.681231365881,166.707133475513,145.580239653985,0.168986277014234,0.165150043348356,10.6971370232956,175.14857688685
