"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","effort.t_1","effort.t_2","effort.t_2.1","effort.t_2.2","effort.t_2.3","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_2.1","profit_per_t.t_2.2","profit_per_t.t_2.3","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","mortality1","mortality2"
50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122988336312724,0.18303179254149
47.6005831843638,48.8505831843637,45.8484103729255,48.3484103729255,50.8484103729255,6.14941681563618,6.14941681563627,9.15158962707447,9.15158962707449,9.15158962707448,0.786811001049465,0.786811001049522,2.78825954200832,2.78825954200833,2.78825954200833,219.520269292801,219.520269292816,777.924412220322,777.924412220325,777.924412220324,640.611273895214,640.611273895214,640.611273895213,430.459177094539,430.459177094533,0.122988336312724,0.18303179254149
45.4791194153611,47.84840034664,42.5358640234099,46.9949243195457,51.4210202861609,5.86282796741996,5.99954051969155,8.27807495665237,8.84530280849101,9.42451088612107,0.793784707804981,0.78201659177541,2.7066515457885,2.78651971773155,2.86638788967456,212.741209943225,211.640045983639,715.446875443978,751.187589167095,787.766918695605,659.715762028475,619.171196594371,579.465246965666,419.967836378408,410.397957719397,0.122988336312724,0.18303179254149
43.5890583692963,46.970348700956,39.8369619356477,45.8787124651722,51.7908767470403,5.60940350417394,5.86879288354739,7.58747543600812,8.58912041483773,9.62206634450588,0.801912397585987,0.779035843780107,2.63651611581072,2.78280521177006,2.92801284176026,207.295702506874,205.258159916511,665.247972412409,728.218022706644,793.43196086197,673.544644115412,601.238429038641,531.123280520569,410.815501848317,392.658245292176,0.122988336312724,0.18303179254149
41.8938682442126,46.1977801801265,37.600227566984,44.9524873352157,52.015407026548,5.38353986619524,5.75421094684188,7.03015968326872,8.37527009712237,9.76264076239995,0.81046904450163,0.777156637641262,2.57602267996766,2.77866047109078,2.9769519935527,202.765733647074,199.949892993886,624.180060588119,708.534709622567,796.057837229572,683.384853367997,586.268906798566,492.11117782881,402.794766278931,376.847790633667,0.122988336312724,0.18303179254149
40.3644322460057,45.515493086398,35.7201304369189,44.1794615351827,52.1380970540704,5.18087194014372,5.6533733426112,6.57258841728402,8.19659364772947,9.861062510547,0.819051509074413,0.775940691751551,2.52355926901671,2.77479994676233,3.0161533246422,198.897618746839,195.441751443102,590.064475716128,691.652358174179,796.548581260583,690.27437573829,573.761555341063,460.081189209882,395.736133982784,362.66103581006,0.122988336312724,0.18303179254149
38.9772311473828,44.9109771922985,34.120929392268,43.5308884595504,52.1910250792685,4.9979348497101,5.56429428958322,6.19137169517364,8.04693707157111,9.92878613875141,0.827444949149083,0.775121155627758,2.47777071047933,2.77150385521872,3.04785135972502,195.531561316164,191.551711355858,561.350362037475,677.131602694299,795.587753701267,695.015029712599,563.285595009978,433.396018662155,389.500600270826,349.855439479707,0.122988336312724,0.18303179254149
37.713043712298,44.3738449913888,32.7468754274308,42.9841566320146,52.1974022385907,4.83193528531752,5.48533589463511,5.86976419810654,7.92118361516742,9.97442047708583,0.835542267861385,0.774536456762682,2.43754597680907,2.76883602843772,3.07372758931946,192.562347462429,188.154104552206,536.907740670885,664.594302444707,793.676079472452,698.209433396008,554.482853061719,410.883493867458,383.973512624458,338.235469972226,0.122988336312724,0.18303179254149
36.5559978874012,43.8953997589457,31.5560322945853,42.5213433616025,52.1737668993344,4.68059188267293,5.41513799208127,5.59550251781231,7.8151470959198,10.0043210328636,0.843296835727273,0.774088999227523,2.40198519746447,2.76676038236445,3.09504709272294,189.917293202661,185.158837892815,515.896373849929,653.723101818576,791.172251223007,700.302472300453,547.060296714386,391.685176246862,379.059659445689,327.641431787105,0.122988336312724,0.18303179254149
35.4928654743955,43.4683045439823,30.5162490243942,42.1281267745665,52.1317419693008,4.54202062380035,5.35256292675727,5.3594233807543,7.72542567169087,10.023123879903,0.850695234921915,0.77371988786377,2.37036240219688,2.76520123402407,3.11276562236167,187.543738704586,182.498948406815,497.679976689524,644.254831620775,788.328714000339,701.618671593211,540.779797018361,375.159636652801,374.679404873009,317.941443666025,0.122988336312724,0.18303179254149
34.5125294769199,43.086326088315,29.6024603413169,41.7929690341316,52.0793823276347,4.41465056925959,5.29665236460691,5.15455557891845,7.649258576203,10.0341823463714,0.85774174181433,0.773393621574556,2.3420911535347,2.76407323152874,3.12761015623193,185.401837260612,180.123019471636,481.768675851736,635.972252948453,785.320265038036,702.392764246,535.44810033421,360.818890524291,370.765665522484,309.025539848171,0.122988336312724,0.18303179254149
33.6055762251098,42.7441348056663,28.794832378894,41.5065017384369,52.0221808224768,4.29716063700519,5.24659350873447,4.97550871416783,7.58440122387054,10.0399061817,0.864449584729272,0.77308886449498,2.31669551959627,2.76329519841114,3.14013828091044,183.460301860322,177.990454024158,467.779592536602,628.696086688872,782.265816025366,702.793432719,530.908085670938,348.285609991748,367.261545611413,300.801244590363,0.122988336312724,0.18303179254149
32.7639791639987,42.4371470733424,28.0774611697859,41.2610611539141,51.9638067397477,4.18843136474514,5.20169257288728,4.81805294142963,7.5290220463653,10.042017221614,0.870836076095038,0.772792884705304,2.2937866400781,2.76279568414987,3.1507815934332,181.693823777515,176.068448708833,455.409331200091,622.278042324149,779.244491403843,702.941205512977,527.031543245571,337.263705900074,364.118480102109,293.19019553216,0.122988336312724,0.18303179254149
