"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","run","tots"
37.2930910139954,50,42.4811821797674,34.3340364159182,30.2726718857596,"1,10,20,30,40",194.380981495441
37.0715836086279,50,42.3235658531076,34.2334768596459,30.1995319068052,"1,10,20,30,40",193.828158228187
36.8637093221821,50,42.1821759603984,34.1433115877843,30.1339636772629,"1,10,20,30,40",193.323160547628
36.6684951908057,50,42.0552614573774,34.0624114314428,30.0751425173645,"1,10,20,30,40",192.86131059699
36.4850521410088,50,41.9412755027857,33.9897802298572,30.0223412598936,"1,10,20,30,40",192.438449133545
36.312566203461,50,41.8388488085484,33.9245372311111,29.9749172906667,"1,10,20,30,40",192.050869533787
36.150290817213,50,41.7467669754954,33.8659021761792,29.9323015705221,"1,10,20,30,40",191.69526153941
35.99754006882,50,41.6639511340114,33.8131825923815,29.8939892898306,"1,10,20,30,40",191.368663085044
35.8536827357516,50,41.5894413375308,33.7657629185844,29.8595318763679,"1,10,20,30,40",191.068418868235
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"10,70,80,90,100",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
50,50,50,50,50,"extreme",250
