"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","run","tots"
50,50,50,50,50,"80",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"90",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
50,50,50,50,50,"100",250
