"profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_2.1","profit_per_t.t_2.2","profit_per_t.t_2.3","run","tots"
1.20590519950853e-14,2.51488467580761e-16,0,297.369950592342,537.020629719678,"1,10,20,30,40",834.39058031202
1.19431937099861e-14,0,11.9284782057425,280.976013812224,514.961862553314,"1,10,20,30,40",807.86635457128
0,0,34.8512055810021,260.572094289614,490.249067584118,"1,10,20,30,40",785.672367454734
-1.13110354692001e-14,0,42.1566303773234,250.339011803629,478.121589958503,"1,10,20,30,40",770.617232139455
1.10804775291318e-14,0,44.0956732920844,244.328963639859,470.386306808367,"1,10,20,30,40",758.81094374031
0,0,44.1928895304616,240.207438999149,464.551515369131,"1,10,20,30,40",748.951843898742
0,0,43.6789267381892,237.044822871579,459.760936054086,"1,10,20,30,40",740.484685663854
1.05634966407843e-14,0,42.9930368048474,234.448679354289,455.671297801968,"1,10,20,30,40",733.113013961104
-1.04305360969702e-14,0,42.2931296233558,232.23781793422,452.115809671278,"1,10,20,30,40",726.646757228854
-1.03123079926012e-14,0,41.6340436059246,230.317995955469,448.995890586767,"1,10,20,30,40",720.947930148161
1.02068544656838e-14,0,41.0320723433139,228.633104219043,446.243522062835,"1,10,20,30,40",715.908698625192
-2.02251159601358e-14,0,40.4890802403467,227.145263976564,443.806885052851,"1,10,20,30,40",711.441229269762
-1.65579621269466e-14,0,40.0017411710837,225.826314423608,441.644214691597,"1,10,20,30,40",707.472270286289
1.99043657826374e-14,0,39.5651249658233,224.653935309647,439.72078765826,"1,10,20,30,40",703.93984793373
9.88394130118191e-15,0,39.1740808421376,223.609729582695,438.007218107898,"1,10,20,30,40",700.791028532731
-2.61512434243417e-14,0,38.8237468297903,222.678175766154,436.47836338028,"1,10,20,30,40",697.980285976224
-9.76700316049743e-15,0,38.5097103412913,221.845991022483,435.112550839399,"1,10,20,30,40",695.468252203173
0,-5.59355959189584e-15,38.2280314069244,221.101704000289,433.890995526416,"1,10,20,30,40",693.220730933629
9.67157639292305e-15,0,37.9752147381374,220.43534516785,432.797343442492,"1,10,20,30,40",691.207903348479
0,0,37.7481656981744,219.838209537833,431.817304120401,"1,10,20,30,40",689.403679356408
2.56727067074158e-14,0,37.5441441554161,219.302668022862,430.938350057574,"1,10,20,30,40",687.785162235852
-9.55954445531181e-15,0,37.3607214279831,218.822013789604,430.149467962515,"1,10,20,30,40",686.332203180102
-1.9057719286882e-14,0,37.1957419123008,218.390335089591,429.440951071807,"1,10,20,30,40",685.027028073699
9.50095480098808e-15,0,37.0472895417463,218.002408817904,428.804224531154,"1,10,20,30,40",683.853922890804
-9.47555443438803e-15,0,36.9136586888819,217.653610678992,428.23169769684,"1,10,20,30,40",682.798967064714
-9.45241297969394e-15,0,36.7933289717395,217.339838871633,427.716638548419,"1,10,20,30,40",681.849806391792
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
349.5,349.5,349.5,349.5,349.5,"10,70,80,90,100",1747.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
379.5,379.5,379.5,379.5,379.5,"extreme",1897.5
