"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","effort.t_1","effort.t_2","effort.t_3","effort.t_4","effort.t_5","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_3","profit_per_t.t_4","profit_per_t.t_5","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5"
50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,22.5,25,27.5,30,35,35,35,35,35,2.8,2.8,2.8,2.8,2.8,6971.99999999999,6971.99999999999,6971.99999999999,6971.99999999999,6971.99999999999,6999.99999999999,6999.99999999999,6999.99999999999,6999.99999999999,6999.99999999999
9.20000000000006,11.9812500000001,15.0000000000001,18.2187500000001,21.6000000000001,14,15.75,17.5,19.25,21,2.79999999999999,2.79999999999999,2.79999999999999,2.79999999999999,2.79999999999999,3471.99999999999,3471.99999999999,3471.99999999999,3471.99999999999,3471.99999999999,4199.99999999999,3849.99999999999,3499.99999999999,3149.99999999999,2799.99999999999
4.43072000000002,6.75809894531253,9.60000000000003,12.9153857421875,16.64064,6.44000000000005,8.38687500000006,10.5000000000001,12.7531250000001,15.1200000000001,2.8,2.8,2.8,2.8,2.8,2100.00000000001,2100.00000000001,2100.00000000001,2100.00000000001,2100.00000000001,3024.00000000002,2550.62500000002,2100.00000000002,1677.37500000001,1288.00000000001
2.17609744056321,3.91784366312362,6.35136000000002,9.49827264940253,13.3151106023424,3.10150400000001,4.73066926171876,6.72000000000001,9.04077001953127,11.648448,2.8,2.8,2.8,2.8,2.8,1381.65565125,1381.65565125,1381.65565125,1381.65565125,1381.65565125,2329.6896,1808.15400390625,1344,946.133852343753,620.300800000002
1.07857792013996,2.30465770096814,4.28459290460162,7.14753220291009,10.9198465199925,1.52326820839425,2.74249056418653,4.44595200000001,6.64879085458176,9.3205774216397,2.8,2.8,2.8,2.8,2.8,959.24316195209,959.24316195209,959.24316195209,959.24316195209,959.24316195209,1864.11548432794,1329.75817091635,889.190400000002,548.498112837306,304.653641678849
0.536962299410351,1.36686027922499,2.92578408778849,5.46258967936989,9.11240357987212,0.755004544097969,1.6132603906777,2.99921503322113,5.00327254203706,7.64389256399476,2.8,2.8,2.8,2.8,2.8,692.585802961145,692.585802961145,692.585802961145,692.585802961145,692.585802961145,1528.77851279895,1000.65450840741,599.843006644227,322.65207813554,151.000908819594
0.2679044926832,0.814511246466225,2.01380801133852,4.22087231347012,7.70294782787012,0.375873609587246,0.956802195457492,2.04804886145194,3.82381277555892,6.37868250591048,2.8,2.8,2.8,2.8,2.8,515.328797918643,515.328797918643,515.328797918643,515.328797918643,515.328797918643,1275.7365011821,764.762555111784,409.609772290388,191.360439091498,75.1747219174491
0.1338087007072,0.486716462167875,1.39344391711084,3.287619035343,6.57664061364977,0.18753314487824,0.570157872526358,1.40966560793696,2.95461061942909,5.39206347950908,2.8,2.8,2.8,2.8,2.8,392.561228971189,392.561228971189,392.561228971189,392.561228971189,392.561228971189,1078.41269590182,590.922123885817,281.933121587392,114.031574505272,37.506628975648
0.0668685408168302,0.291319198557089,0.967643998177052,2.57605303366666,5.65946334171815,0.0936660904950401,0.340701523517512,0.975410741977585,2.3013333247401,4.60364842955484,2.8,2.8,2.8,2.8,2.8,304.590404411403,304.590404411403,304.590404411403,304.590404411403,304.590404411403,920.729685910968,460.26666494802,195.082148395517,68.1403047035025,18.733218099008
0.0334253276049132,0.17453691850791,0.673605459095104,2.02766218077201,4.90133985564882,0.0468079785717811,0.203923438989963,0.677350798723937,1.80323712356666,3.9616243392027,2.8,2.8,2.8,2.8,2.8,239.717747162202,239.717747162202,239.717747162202,239.717747162202,239.717747162202,792.32486784054,360.647424713332,135.470159744787,40.7846877979925,9.36159571435623
0.0167104292974056,0.104630761696979,0.469708844108482,1.60157267502094,4.26706707580051,0.0233977293234392,0.122175842955537,0.471523821366573,1.41936352654041,3.43093789895418,2.8,2.8,2.8,2.8,2.8,190.695952765605,190.695952765605,190.695952765605,190.695952765605,190.695952765605,686.187579790835,283.872705308081,94.3047642733146,24.4351685911074,4.67954586468784
0.00835465617180818,0.0627456142293076,0.327913685283003,1.26843296484988,3.73111319964417,0.0116973005081839,0.0732415331878854,0.328796190875937,1.12110087251466,2.98694695306036,2.8,2.8,2.8,2.8,2.8,152.871314005881,152.871314005881,152.871314005881,152.871314005881,152.871314005881,597.389390612071,224.220174502932,65.7592381751875,14.6483066375771,2.33946010163678
0.0043875586022448,0.0392154911249818,0.237366331827536,1.03864088394849,3.36842401974565,0.00563788920336552,0.0423419963368031,0.221282718028685,0.855963952394744,2.51782986543368,2.69928006008909,2.69928006008909,2.69928006008909,2.69928006008909,2.69928006008909,118.729456255,118.729456255,118.729456255,118.729456255,118.729456255,503.565973086736,171.192790478949,44.2565436057369,8.46839926736062,1.1275778406731
0.00269390367686999,0.0279950790348952,0.192989805735202,0.943919442242223,3.3474898378543,0.0025711281444828,0.0229804458633486,0.139097687721407,0.60864800925147,1.97391091147794,2.34401714262445,2.34401714262445,2.34401714262445,2.34401714262445,2.34401714262445,86.4481558721014,86.4481558721014,86.4481558721014,86.4481558721014,86.4481558721014,394.782182295588,121.729601850294,27.8195375442814,4.59608917266972,0.51422562889656
0.00171226835435481,0.0205912206559649,0.16111600161562,0.87868931737936,3.39947318297134,0.00152040154365514,0.0158000309160484,0.108920746153192,0.532734926416761,1.88927642830831,2.25754403427174,2.25754403427174,2.25754403427174,2.25754403427174,2.25754403427174,79.3546609908014,79.3546609908014,79.3546609908014,79.3546609908014,79.3546609908014,377.855285661663,106.546985283352,21.7841492306384,3.16000618320969,0.304080308731028
0.00109978795481136,0.0152836374512902,0.13560453738966,0.824130447226244,3.47394004372957,0.000954928206688576,0.0114836774063599,0.0898540314083016,0.490043054260413,1.89587854149412,2.23079099548832,2.23079099548832,2.23079099548832,2.23079099548832,2.23079099548832,77.220659356152,77.220659356152,77.220659356152,77.220659356152,77.220659356152,379.175708298823,98.0086108520826,17.9708062816603,2.29673548127197,0.190985641337715
0.000707978041001233,0.0113663929124325,0.11434178323604,0.774371132909987,3.55348998097464,0.000611765085705305,0.0085016350055235,0.0754310147472411,0.458428582959152,1.93240453242811,2.22502922687579,2.22502922687579,2.22502922687579,2.22502922687579,2.22502922687579,76.7648089402715,76.7648089402715,76.7648089402715,76.7648089402715,76.7648089402715,386.480906485623,91.6857165918303,15.0862029494482,1.7003270011047,0.122353017141061
0.000455381334944739,0.00844729000526789,0.0963624496244633,0.727400479310842,3.63129151771705,0.000394191311790928,0.00632863319623081,0.0636637507324188,0.431157966796717,1.97852870557305,2.22713863403705,2.22713863403705,2.22713863403705,2.22713863403705,2.22713863403705,76.9315435640377,76.9315435640377,76.9315435640377,76.9315435640377,76.9315435640377,395.705741114609,86.2315933593435,12.7327501464838,1.26572663924616,0.0788382623581856
0.000292356843248426,0.00626772039337757,0.0811005562239177,0.682569593273399,3.70470755757503,0.000254100343940941,0.00471354254334538,0.0537697303635404,0.405885568406354,2.02624120225238,2.23197855899628,2.23197855899628,2.23197855899628,2.23197855899628,2.23197855899628,77.3147801664197,77.3147801664197,77.3147801664197,77.3147801664197,77.3147801664197,405.248240450476,81.1771136812709,10.7539460727081,0.942708508669076,0.0508200687881881
0.000187293205408854,0.0046419613072079,0.068149476590745,0.639717825741849,3.77289096494619,0.00016353483554421,0.00350595735122615,0.0453649929218605,0.381807057919943,2.07229197865094,2.23746889215449,2.23746889215449,2.23746889215449,2.23746889215449,2.23746889215449,77.7506519456358,77.7506519456358,77.7506519456358,77.7506519456358,77.7506519456358,414.458395730188,76.3614115839886,9.0729985843721,0.701191470245231,0.0327069671088419
0.000119736768195851,0.00343174459142466,0.057179384595897,0.598841757053019,3.8357632273334,0.000105015008137283,0.00260274046453128,0.0382113052265076,0.358688787076895,2.11545407918027,2.2427937608957,2.2427937608957,2.2427937608957,2.2427937608957,2.2427937608957,78.1745394692966,78.1745394692966,78.1745394692966,78.1745394692966,78.1745394692966,423.090815836054,71.7377574153791,7.64226104530153,0.520548092906257,0.0210030016274567
7.64019698268727e-05,0.0025328770768582,0.0479079933218616,0.559970225934303,3.89356219285957,6.72821233343616e-05,0.00192835556138104,0.0321300671843032,0.336499352395274,2.15538049365689,2.24766792517097,2.24766792517097,2.24766792517097,2.24766792517097,2.24766792517097,78.5635427851376,78.5635427851376,78.5635427851376,78.5635427851376,78.5635427851376,431.076098731378,67.2998704790547,6.42601343686063,0.385671112276208,0.0134564246668723
4.86675685423595e-05,0.00186669542654485,0.040089512131617,0.523120790234346,3.94664085024347,4.30147835753658e-05,0.00142602552697194,0.0269724978156928,0.315266715397443,2.19209969903385,2.25202484558121,2.25202484558121,2.25202484558121,2.25202484558121,2.25202484558121,78.9120696464894,78.9120696464894,78.9120696464894,78.9120696464894,78.9120696464894,438.419939806771,63.0533430794886,5.39449956313855,0.285205105394388,0.00860295671507317
3.09539892456037e-05,0.00137393186081322,0.0335095735005382,0.488288050421155,3.99537926172901,2.74470882681632e-05,0.00105276174003965,0.0226093148077938,0.295024858124487,2.22579025465568,2.25588325780226,2.25588325780226,2.25588325780226,2.25588325780226,2.25588325780226,79.2213528786281,79.2213528786281,79.2213528786281,79.2213528786281,79.2213528786281,445.158050931136,59.0049716248974,4.52186296155877,0.210552348007929,0.00548941765363263
1.96612687333736e-05,0.00101007782329657,0.0279819428359016,0.455443764046478,4.04014749831098,1.7483516445052e-05,0.00077602793269434,0.0189269684987871,0.275796185484334,2.25668098778511,2.25929088575038,2.25929088575038,2.25929088575038,2.25929088575038,2.25929088575038,79.4949972711909,79.4949972711909,79.4949972711909,79.4949972711909,79.4949972711909,451.336197557021,55.1592370968669,3.78539369975742,0.155205586538868,0.00349670328901039
1.24735924069913e-05,0.000741822972858282,0.0233456903959945,0.424540726488533,4.08129133817328,1.11199292999261e-05,0.000571275136655628,0.0158258976177682,0.257587774470139,2.28500790827564,2.26230147214269,2.26230147214269,2.26230147214269,2.26230147214269,2.26230147214269,79.7371442957531,79.7371442957531,79.7371442957531,79.7371442957531,79.7371442957531,457.001581655127,51.5175548940278,3.16517952355364,0.114255027331126,0.00222398585998522
7.90524482179454e-06,0.000544317256139167,0.0194624875703415,0.395517335073094,4.11912795155461,7.06306575541402e-06,0.000420050957672631,0.0132192988990106,0.240392580517469,2.31099655560034,2.26496602581154,2.26496602581154,2.26496602581154,2.26496602581154,2.26496602581154,79.9517617034947,79.9517617034947,79.9517617034947,79.9517617034947,79.9517617034947,462.199311120069,48.0785161034938,2.64385977980211,0.0840101915345261,0.0014126131510828
5.0053439789797e-06,0.000399074833271185,0.0162139969671035,0.368301753128305,4.15394583909978,4.48094968218796e-06,0.000308536710865906,0.0110319704776849,0.22419207966962,2.33485559289993,2.2673299983495,2.2673299983495,2.2673299983495,2.2673299983495,2.2673299983495,80.1424064448162,80.1424064448162,80.1424064448162,80.1424064448162,80.1424064448162,466.971118579986,44.8384159339239,2.20639409553698,0.0617073421731812,0.000896189936437592
3.16658973096983e-06,0.000292378422939734,0.0134993999044924,0.342815375880202,4.18600647616429,2.83982299369887e-06,0.000226418382530639,0.00919914427466186,0.208959022905468,2.35677527019031,2.26943283468622,2.26943283468622,2.26943283468622,2.26943283468622,2.26943283468622,80.3121794761763,80.3121794761763,80.3121794761763,80.3121794761763,80.3121794761763,471.355054038062,41.7918045810936,1.83982885493237,0.0452836765061278,0.000567964598739775
2.00183219448548e-06,0.000214071301476828,0.011233105836717,0.318975591319337,4.21554654420016,1.79807546262373e-06,0.0001660203918894,0.00766532509438124,0.194659860591266,2.37692791635177,2.27130839848083,2.27130839848083,2.27130839848083,2.27130839848083,2.27130839848083,80.4637528353826,80.4637528353826,80.4637528353826,80.4637528353826,80.4637528353826,475.385583270355,38.9319721182532,1.53306501887625,0.0332040783778799,0.000359615092524746
