"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","effort.t_1","effort.t_2","effort.t_3","effort.t_4","effort.t_5","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_3","profit_per_t.t_4","profit_per_t.t_5","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5"
50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,47.5,50,52.5,55,9.99999999999996,9.99999999999996,9.99999999999996,9.99999999999996,9.99999999999996,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,1991.99999999999,1991.99999999999,1991.99999999999,1991.99999999999,1991.99999999999,1999.99999999999,1999.99999999999,1999.99999999999,1999.99999999999,1999.99999999999
40.9500000000001,45.4812500000001,50.0000000000001,54.4687500000001,58.8500000000001,8.99999999999998,9.49999999999997,9.99999999999997,10.5,11,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,1991.99999999999,1991.99999999999,1991.99999999999,1991.99999999999,1991.99999999999,2199.99999999999,2099.99999999999,1999.99999999999,1899.99999999999,1799.99999999999
37.5961950000002,43.8237426953127,50.0000000000003,55.9751513671878,61.6100650000003,8.18999999999984,9.09624999999982,9.9999999999998,10.8937499999998,11.7699999999998,0.799999999999983,0.799999999999983,0.799999999999983,0.799999999999983,0.799999999999983,1989.99999999996,1989.99999999996,1989.99999999996,1989.99999999996,1989.99999999996,2353.99999999995,2178.74999999996,1999.99999999996,1819.24999999996,1637.99999999997
34.7692472430442,42.4445556933691,50.0000000000002,57.1016089244462,63.4792903441749,7.51923900000002,8.76474853906252,10,11.1950302734375,12.322013,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,1984.0412325,1984.0412325,1984.0412325,1984.0412325,1984.0412325,2464.4026,2239.0060546875,2000,1752.9497078125,1503.8478
32.3514461353484,41.2843903386837,50.0000000000004,57.9291228929783,64.6932846662448,6.95384944860868,8.48891113867364,9.99999999999984,11.420321784889,12.6958580688347,0.799999999999983,0.799999999999983,0.799999999999983,0.799999999999983,0.799999999999983,1974.35761764024,1974.35761764024,1974.35761764024,1974.35761764024,1974.35761764024,2539.17161376694,2284.0643569778,1999.99999999997,1697.78222773473,1390.76988972174
30.2582140012516,40.2996267156415,50.0000000000002,58.5289433651228,65.4592720472958,6.47028922706978,8.25687806773685,10.0000000000002,11.5858245785958,12.9386569332491,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,1962.06595226607,1962.06595226607,1962.06595226607,1962.06595226607,1962.06595226607,2587.73138664983,2317.16491571917,2000.00000000004,1651.37561354737,1294.05784541396
28.4270949721604,39.4574096469453,49.9999999999998,58.9594403174705,65.9334830844424,6.05164280025052,8.05992534312856,10.0000000000004,11.7057886730249,13.0918544094596,0.800000000000026,0.800000000000026,0.800000000000026,0.800000000000026,0.800000000000026,1948.36844903456,1948.36844903456,1948.36844903456,1948.36844903456,1948.36844903456,2618.37088189192,2341.15773460499,2000.00000000007,1611.98506862571,1210.3285600501
26.8108955150478,38.7324890834991,49.9999999999997,59.2661943999646,66.2235311683405,5.68541899443215,7.89148192938917,10.0000000000001,11.7918880634943,13.1866966168887,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,1934.21942416817,1934.21942416817,1934.21942416817,1934.21942416817,1934.21942416817,2637.33932337773,2358.37761269885,2000.00000000002,1578.29638587783,1137.08379888643
25.3732472784101,38.1051208600388,49.9999999999996,59.4836437266819,66.3996071532515,5.36217910300964,7.74649781669994,10.0000000000001,11.8532388799931,13.2447062336683,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,1920.26488133484,1920.26488133484,1920.26488133484,1920.26488133484,1920.26488133484,2648.94124673366,2370.64777599862,2000.00000000002,1549.29956333999,1072.43582060193
24.0856439235075,37.5596322387684,49.9999999999999,59.6372174896726,66.5060030339156,5.07464945568192,7.6210241720076,9.99999999999972,11.8967287453361,13.27992143065,0.799999999999983,0.799999999999983,0.799999999999983,0.799999999999983,0.799999999999983,1906.89295214701,1906.89295214701,1906.89295214701,1906.89295214701,1906.89295214701,2655.98428613,2379.34574906722,1999.99999999994,1524.20483440152,1014.92989113638
22.9254074370877,37.0834175409108,50.0000000000001,59.7453941870221,66.570113610199,4.81712878470141,7.51192644775351,9.99999999999977,11.9274434979343,13.3012006067828,0.799999999999983,0.799999999999983,0.799999999999983,0.799999999999983,0.799999999999983,1894.30797348687,1894.30797348687,1894.30797348687,1894.30797348687,1894.30797348687,2660.24012135657,2385.48869958685,1999.99999999995,1502.3852895507,963.425756940281
21.8742588247746,36.6662197254611,50,59.8214518103153,66.6086788978296,4.5850814874176,7.41668350818226,10.0000000000002,11.9490788374046,13.31402272204,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,1882.59466220178,1882.59466220178,1882.59466220178,1882.59466220178,1882.59466220178,2662.804544408,2389.81576748092,2000.00000000003,1483.33670163645,917.016297483519
20.9172924265082,36.2996066911399,50,59.8748568699405,66.6318538298765,4.37485176495491,7.3332439450922,9.99999999999996,11.964290362063,13.3217357795659,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,1871.76487406704,1871.76487406704,1871.76487406704,1871.76487406704,1871.76487406704,2664.34715591317,2392.8580724126,1999.99999999999,1466.64878901844,874.970352990983
20.042226181596,35.9765830224593,49.9999999999997,59.912321504943,66.6457716929905,4.18345848530177,7.25992133822821,10.0000000000003,11.9749713739885,13.3263707659757,0.800000000000026,0.800000000000026,0.800000000000026,0.800000000000026,0.800000000000026,1861.78887853978,1861.78887853978,1861.78887853978,1861.78887853978,1861.78887853978,2665.27415319514,2394.9942747977,2000.00000000006,1451.98426764564,836.691697060355
19.2388445209674,35.6912977467894,49.9999999999996,59.9385866158674,66.6541270628612,4.00844523631925,7.19531660449197,10.0000000000001,11.9824643009888,13.3291543385983,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,1852.61521921593,1852.61521921593,1852.61521921593,1852.61521921593,1852.61521921593,2665.83086771966,2396.49286019775,2000.00000000002,1439.06332089839,801.689047263849
18.4985782439634,35.4388213169183,49.9999999999995,59.9569917730883,66.6591419609332,3.84776890419353,7.13825954935799,10.0000000000001,11.9877173231737,13.3308254125724,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,1844.18284757191,1844.18284757191,1844.18284757191,1844.18284757191,1844.18284757191,2666.16508251449,2397.54346463473,2000.00000000001,1427.6519098716,769.553780838707
17.8141834498673,35.2149732796127,49.9999999999995,59.9698849926237,66.6621515034992,3.69971564879274,7.08776426338377,10.0000000000001,11.9913983546178,13.3318283921868,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,1836.42826635925,1836.42826635925,1836.42826635925,1836.42826635925,1836.42826635925,2666.36567843737,2398.27967092356,2000.00000000001,1417.55285267675,739.943129758548
17.1794931858963,35.0161875783225,49.9999999999996,59.9789149602683,66.6639574464461,3.56283668997345,7.04299465592251,9.99999999999986,11.9939769985247,13.3324303006998,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,1829.28954580481,1829.28954580481,1829.28954580481,1829.28954580481,1829.28954580481,2666.48606013996,2398.79539970494,1999.99999999997,1408.5989311845,712.56733799469
16.5892232136477,34.8394061585938,49.9999999999996,59.9852382492931,66.6650410904949,3.4358986371793,7.00323751566459,10.0000000000001,11.9957829920538,13.3327914892894,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,1822.70842536749,1822.70842536749,1822.70842536749,1822.70842536749,1822.70842536749,2666.55829785788,2399.15659841077,2000.00000000001,1400.64750313292,687.17972743586
16.0388185599832,34.6819941100027,49.9999999999995,59.9896656849586,66.6656913051084,3.31784464272959,6.96788123171886,10.0000000000001,11.9970476498588,13.3330082180992,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,1816.63126969626,1816.63126969626,1816.63126969626,1816.63126969626,1816.63126969626,2666.60164361983,2399.40952997176,2000.00000000001,1393.57624634377,663.568928545917
15.5243311583831,34.5416713746642,49.9999999999996,59.9927654454807,66.6660814440238,3.20776371199663,6.93639882200051,9.99999999999986,11.9979331369917,13.3331382610216,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,1811.00935728041,1811.00935728041,1811.00935728041,1811.00935728041,1811.00935728041,2666.62765220433,2399.58662739834,1999.99999999997,1387.2797644001,641.552742399326
15.0423214425528,34.4164573280646,49.9999999999996,59.9949355501424,66.6663155310258,3.10486623167666,6.90833427493294,10.0000000000001,11.9985530890963,13.3332162888049,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,1805.79879538044,1805.79879538044,1805.79879538044,1805.79879538044,1805.79879538044,2666.64325776099,2399.71061781926,2000.00000000001,1381.66685498659,620.973246335332
14.5897785737906,34.3046254558276,49.9999999999997,59.9964547568565,66.6664559845424,3.00846428851054,6.8832914656129,9.99999999999988,11.9989871100284,13.3332631062051,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,1800.96023881428,1800.96023881428,1800.96023881428,1800.96023881428,1800.96023881428,2666.65262124102,2399.79742200569,1999.99999999998,1376.65829312258,601.692857702108
14.1640552961261,34.2046660184165,49.9999999999996,59.9975182669556,66.6665402571256,2.91795571475816,6.86092509116563,10.0000000000001,11.9992909513715,13.3332911969087,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,1796.45851816816,1796.45851816816,1796.45851816816,1796.45851816816,1796.45851816816,2666.65823938174,2399.85819027429,2000.00000000002,1372.18501823313,583.591142951632
13.7628143712627,34.1152550879639,49.9999999999997,59.998262756074,66.6665908208462,2.83281105922521,6.84093320368327,9.99999999999989,11.9995036533911,13.3333080514251,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,1792.26223870898,1792.26223870898,1792.26223870898,1792.26223870898,1792.26223870898,2666.66161028502,2399.90073067822,1999.99999999998,1368.18664073665,566.562211845041
13.3839842524269,34.0352287076096,49.9999999999996,59.9987839141615,66.6666211591397,2.75256287425257,6.82305101759288,10.0000000000001,11.999652551215,13.3333181641694,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,0.800000000000011,1788.3433842892,1788.3433842892,1788.3433842892,1788.3433842892,1788.3433842892,2666.66363283389,2399.93051024299,2000.00000000002,1364.61020351857,550.512574850514
13.0257221834886,33.9635611988329,49.9999999999999,59.999148732519,66.6666393621383,2.67679685048533,6.80704574152178,9.99999999999972,11.9997567828321,13.3333242318277,0.799999999999983,0.799999999999983,0.799999999999983,0.799999999999983,0.799999999999983,1784.67694426666,1784.67694426666,1784.67694426666,1784.67694426666,1784.67694426666,2666.66484636553,2399.95135656641,1999.99999999994,1361.40914830436,535.359370097067
12.6863833066857,33.8993468507956,50,59.9994041091401,66.6666502839452,2.60514443669771,6.79271223976655,9.99999999999995,11.9998297465038,13.3333278724276,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,1781.24057181582,1781.24057181582,1781.24057181582,1781.24057181582,1781.24057181582,2666.66557448552,2399.96594930075,1999.99999999999,1358.54244795331,521.028887339541
12.3644946638774,33.8417843851435,50,59.9995828746227,66.6666568370322,2.53727666133714,6.77986937015909,9.99999999999996,11.999880821828,13.333330056789,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,1778.01427640453,1778.01427640453,1778.01427640453,1778.01427640453,1778.01427640453,2666.6660113578,2399.97616436559,1999.99999999999,1355.97387403182,507.455332267428
12.0587332072913,33.7901637125463,50,59.9997080113659,66.6666607688855,2.47289893277548,6.76835687702868,9.99999999999997,11.9999165749245,13.3333313674064,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,0.799999999999997,1774.9801500854,1774.9801500854,1774.9801500854,1774.9801500854,1774.9801500854,2666.66627348128,2399.9833149849,1999.99999999999,1353.67137540574,494.579786555096
