"s_1","s_3","s_4","s_5","s_1.1","s_3.1","s_4.1","s_5.1","t_1","t_2","t_2.1","t_2.2","t_1.1","t_2.3","t_2.1.1","t_2.2.1","c(extract[[i]]$mortality1)","c(extract[[i]]$mortality2)","tot_profit","tot_biomass"
50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174529137136438,0.151343572405612,NA,200
49.2602867546195,50.5102867546195,48.7735431431781,46.2778906299193,4.48971324538052,4.48971324538052,8.72645685682192,13.7221093700807,0,0,2.82449574096093,6.15493074980011,0,0,265.502599650328,578.56349048121,0.174529137136438,0.151343572405612,8.97942649076105,194.822007282336
48.5201197024957,50.9065006757247,47.7566261540474,43.2115895124415,4.48934628859572,4.60326529375089,8.51240439986573,13.0108847248264,0,-3.91128974440087e-17,2.77979776707675,6.33372264533685,0,-3.04203363821784e-15,253.978262422728,564.459122552554,0.174529137136438,0.151343572405612,9.1135204124136,190.394836044709
47.7869154588301,51.2046006784043,46.9066052201959,40.6200588837503,4.47991917512312,4.70025651037021,8.33492275521336,12.4072005609009,0,1.53451338623515e-17,2.73993240657306,6.4931840873516,0,1.17727390036084e-15,244.283474930576,552.350621768794,0.174529137136438,0.151343572405612,9.23311649392466,186.518180241181
46.8684429338233,51.3378470691746,46.1913286113244,38.6637885833913,4.66112591022732,4.86385148364091,8.18656933508036,11.6043371189817,0.143052845753276,0.0580118282181932,2.70936426935058,6.41439196227005,10.5470648335216,4.3960819774991,236.452308152586,523.506465630027,0.174529137136438,0.151343572405612,9.26680907737391,183.061407197714
45.8346679890491,51.2680288086553,45.5860779523635,37.2706467388065,4.76906497028611,5.06623859095825,8.06173272572012,10.8791030874566,0.266358292868046,0.164024818172895,2.6921866472816,6.25378401347649,19.2360919746252,12.2855411232788,230.639600214128,493.393558536359,0.174529137136438,0.151343572405612,9.21232895362613,179.959421488874
44.7630346791503,51.0811601574241,45.0715309783753,36.2652203349801,4.7956083237566,5.18365285711211,7.95609885046043,10.3572806660334,0.353517414430144,0.23619975323349,2.68354173290217,6.12902961437152,25.021381962337,17.4878456809113,226.236058044046,470.839034909957,0.174529137136438,0.151343572405612,9.16608876170383,177.18094614993
43.6995254247959,50.833716180842,44.6323661466098,35.5342095124211,4.77237054569673,5.24510616201006,7.86629541107409,9.97643413277237,0.41608173164993,0.285005597702585,2.67991638469521,6.03216084551049,28.8875914694853,20.8676995856213,222.792817913179,453.670146941686,0.174529137136438,0.151343572405612,9.12815896185563,174.699817264669
42.6705994233188,50.562425685399,44.2562833151323,35.0015827905702,4.71938203166789,5.2699003301026,7.7896483519254,9.69559034412885,0.461553789555008,0.317327278281086,2.67931886116671,5.95675720114092,31.4670463651094,22.9925352341264,220.041072438192,440.427196949465,0.174529137136438,0.151343572405612,9.09762985186264,172.49089121442
41.6906155854953,50.2908174646999,43.9333015312084,34.6146682939058,4.64940366860338,5.27097557539595,7.72401093985579,9.48710442151184,0.49494398147253,0.337828440662972,2.68057004692536,5.8978611038069,33.174275915185,24.2430487077817,217.808700109566,430.103817415615,0.174529137136438,0.151343572405612,9.07337513220479,170.529402875309
40.7664462456965,50.0335721469224,43.6552458324779,34.3360050409991,4.57060053577669,5.25707616818189,7.66764120779677,9.33182952608057,0.519685596406275,0.349756273875657,2.68294351512446,5.85169778286407,34.2862816007683,24.8799713139277,215.978694025242,421.988625987283,0.174529137136438,0.151343572405612,9.0543268943948,168.791269266096
39.9003611715506,49.7994250476012,43.4153657295176,34.1383714125092,4.4881973017455,5.23414484514308,7.61911238662147,9.21619067618743,0.538183919487304,0.35542650799983,2.6859758967454,5.8153996991751,34.9912366568126,25.0851222690345,214.46738653481,415.567203337974,0.174529137136438,0.151343572405612,9.03955951540781,167.253523361179
39.0918429205127,49.5931156160482,43.2080471848539,34.0016403558846,4.40551419434022,5.20622897092998,7.5772463192356,9.13036601083463,0.5521549066968,0.356523815704336,2.68936314011235,5.78678243079332,35.4186915800158,24.9872331035524,213.21246109767,410.460023132966,0.174529137136438,0.151343572405612,9.02830047760247,165.894646077299
38.3387361921626,49.4167067774157,43.0285921232013,33.9107247688703,4.324624892044,5.17607772882866,7.54106319252308,9.06712554180441,0.562840244275893,0.354293442290666,2.69290160347528,5.7641736131762,35.6587457709013,24.6785815859897,212.166016813073,406.382161374096,0.174529137136438,0.151343572405612,9.01991546092737,164.69475986165
37.6379778161253,49.2704845985963,42.8730474843892,33.8541956750768,4.24678076564334,5.14554171685243,7.50974305545808,9.0210699839414,0.571147868677242,0.349667070824877,2.6964533461663,5.74628538947651,35.7744895111796,24.2259514034753,211.29035385766,403.11649238444,0.174529137136438,0.151343572405612,9.01388660432005,163.635705574187
36.9860599824924,49.1535758871242,42.7380711440499,33.8233283683257,4.17268844492097,5.11584432603031,7.48259598386,8.9881193175562,0.577746291517802,0.343347827700852,2.69992490465003,5.73211997582508,35.8102474010334,23.6780065213834,210.555285693645,400.495435845756,0.174529137136438,0.151343572405612,9.00979117199291,162.701035381992
36.3793222435671,49.0643744110996,42.6208256322765,33.811428379096,4.10269378675634,5.08776860846684,7.45903867964675,8.96516116891362,0.583129507644225,0.335869204647346,2.70325381860369,5.72089972693753,35.7971443120519,23.0703493645223,209.93634339569,398.388254031178,0.174529137136438,0.151343572405612,9.00728305318545,161.875950666039
