"s_1","s_2","s_3","s_4","s_5","s_1.1","s_2.1","s_3.1","s_4.1","s_5.1","t_1","t_2","t_2.1","t_2.2","t_2.3","t_1.1","t_2.4","t_2.1.1","t_2.2.1","t_2.3.1","c(extract[[i]]$mortality1)","c(extract[[i]]$mortality2)","tot_profit","tot_biomass"
50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.141539044710734,NA,250
46.6730477644633,26.6921910578532,47.9230477644633,50.4230477644633,52.9230477644633,7.0769522355367,28.3078089421468,7.0769522355367,7.0769522355367,7.0769522355367,0,14.1539044710734,9.39354737246716e-17,-6.45267244070535e-16,0,0,1337.54397251644,4.79070915995825e-15,-7.06567632257236e-14,0,0.9,0.141539044710734,14.1539044710734,224.634382115706
43.8003862533764,19.5299441353174,46.1314379030769,50.7856808442444,47.3955333470713,6.60605859432063,11.0757390071686,6.78298240020905,7.13683001198588,15.4933375844587,0,9.11346664121896,0,-2.6065075479511e-16,5.04043782985451,0,604.277456978806,0,-2.67924679493024e-14,293.151539375822,0.9,0.141539044710734,14.1539044710735,207.642982483086
41.2932686092013,15.2705673567851,44.5721067057473,51.0956722093988,41.7913635694061,6.19946482826404,7.40252816973848,6.52939965193402,7.18815675167855,15.5770367914804,0,7.91652466495274,1.38777878078145e-17,-4.22261772324096e-18,6.23737980612062,0,448.95521984669,5.62302200354781e-16,-4.22586988020215e-16,332.782054973551,0.9,0.141539044710734,14.1539044710734,194.022978450539
39.084948060004,12.4961882471527,42.1567738220795,51.3600380832563,37.6032727735836,5.84460979193011,5.36211212619322,7.35640883244029,7.23203263337112,13.9185639476238,0,6.98670965206097,0.783535942093879,0,6.38365887691858,0,353.8521169175,29.962503308268,0,315.610388571081,0.9,0.141539044710734,14.1539044710734,182.701220986076
37.4996591140515,10.8347445880589,40.3630362141112,51.2095734425733,35.3887055947687,5.15658140767326,3.84837186710781,6.6707052142122,7.64491552991935,11.5998517951101,0,5.86769978768122,0.876766683793692,0.563894160703123,5.88490599250004,0,273.072924166121,32.0514858106205,54.6547660006458,274.076185926722,0.9,0.141539044710734,13.1932666246781,175.295718953564
36.327608077748,9.74575795287662,39.0932293181091,50.8370274586534,34.2076356283631,4.68766325290612,3.02115217221708,6.08406475398111,7.86815678018088,10.3271102696203,0,5.12779236942849,0.857602848013669,0.954690613263355,5.56046314401731,0,225.253435669381,30.3484864629963,91.2953197270894,249.071478047864,0.9,0.141539044710734,12.5005489747228,170.21125843575
35.4095496032075,8.96878627771052,38.1376636374665,50.3853833905992,33.5429900372544,4.38765702322698,2.53616366958931,5.71765038722782,7.94954222315458,9.66705050132254,-8.88178419700125e-16,4.64841128836039,0.849218649337557,1.18642796060811,5.39396555382038,-4.89673374626599e-14,195.730365910427,29.3053065318414,111.927837791017,235.166361193443,0.9,0.141539044710734,12.0780234521264,166.444372946238
34.6619876128282,8.38353112382223,37.3872763225673,49.9198450987685,33.162146480114,4.17824012620739,2.2181341548399,5.46895726694343,7.96509273075747,9.29751084948469,0,4.31065142666211,0.846762556254377,1.33619498443095,5.30614610728054,0,175.591292758158,28.6260823457728,124.432937277936,226.706534704939,0.9,0.141539044710734,11.799755074628,163.5147866381
34.0359541219277,7.92563791556587,36.7789003132843,49.4713455773784,32.9448783030097,4.02315155491697,1.99403224481261,5.29021441215652,7.94848024696555,9.08321493247578,-8.88178419700125e-16,4.05943341946131,0.847653558579814,1.43855810891597,5.26116638575841,-4.69870141711881e-14,160.959215614416,28.1650700649929,132.360719473561,221.253755432568,0.9,0.141539044710734,11.6068114727155,161.156716231166
33.5005557777755,7.55720573016743,36.273299230229,49.0540859280264,32.8239639549171,3.90312220295644,1.8279282957743,5.15600612920319,7.91642122285633,8.95740564369608,8.88178419700125e-16,3.86528011678002,0.850426559474636,1.51146297084089,5.24047480022683,4.6236143568554e-14,149.852161195899,27.8421697899694,137.54511331988,217.580115659703,0.9,0.141539044710734,11.4676444473224,159.209110621115
33.0352345307362,7.25431781960498,35.8448300762965,48.6736703018314,32.7600768009548,3.80697375757578,1.70010633969979,5.0516245258868,7.87773136590032,8.88382229707435,0,3.71086061424829,0.854217524126379,1.56512146996003,5.23371262891051,0,141.144519755716,27.6102200774451,141.015785019043,215.007330385703,0.9,0.141539044710734,11.3639122372452,157.568129529424
32.6257194642018,7.00106666765067,35.476047367961,48.3312026814586,32.7296384736492,3.7278101653938,1.59886446181963,4.96804503719765,7.83719016896807,8.84157851966963,0,3.58527688259068,0.85850631491289,1.60571741566075,5.23484538391165,0,134.14726620389,27.4401036043034,143.383613611496,213.138244738317,0.9,0.141539044710734,11.284345997076,156.163674654921
32.261746306686,6.78642038164782,35.154674609299,48.0254573260803,32.7183638674143,3.6611747213108,1.51682975056321,4.89948235854656,7.7973907019072,8.8182130572315,8.88178419700125e-16,3.48131699312571,0.862977703202324,1.63716655489893,5.24028276373029,4.45520073857649e-14,128.414049358221,27.313201768286,145.025309121239,211.731323687558,0.9,0.141539044710734,11.2217440149573,154.946662491127
31.9357009156185,6.60246222837973,34.871811701326,47.754063690024,32.7175989476519,3.60407692493502,1.44913122640477,4.84209553606139,7.75969717974287,8.80614513008602,0,3.39401090036448,0.867441847762439,1.66203436120597,5.24787630873509,0,123.642526638214,27.2172732425083,146.179894713111,210.635851305578,0.9,0.141539044710734,11.171363418068,153.881637483
31.6417781019961,6.44334628453244,34.6208302129368,47.5141623063001,32.7221495670572,3.5544444615074,1.39242337456888,4.793257325989,7.72476869399849,8.80072383605782,0,3.31981771588884,0.871786888637857,1.68204881367936,5.25634955526574,0,119.620330408044,27.1440757295839,147.002418511472,209.75600629115,0.9,0.141539044710734,11.1300029734718,152.942266472823
31.3754424021714,6.30464978353917,34.3966705332869,47.3027671835519,32.7289576460666,3.51079923294014,1.34433233521496,4.75112195297121,7.69285695562994,8.79909545865813,0,3.25614322901651,0.875949854170962,1.69840202525965,5.2649598360355,0,116.193710671454,27.0879368786505,147.595284265029,209.029922720386,0.9,0.141539044710734,11.0954549444826,152.108487548616
31.133072663478,6.1829562810816,34.1953828017322,47.1169618847605,32.7362807136102,3.47205852012116,1.30312624137925,4.71435995066112,7.66398010419308,8.79952131649092,0,3.20104079415925,0.879898449565926,1.71193465616558,5.2732920384766,0,113.248462084272,27.0448692398961,148.027177889185,208.417059775374,0.9,0.141539044710734,11.0661659383674,151.364654344662
30.9117219950031,6.07557873138982,34.0138201609579,46.9540002676916,32.7431794209277,3.43740924779254,1.26751090916057,4.68199079120675,7.63802589074708,8.80095727828543,0,3.15301909509297,0.88361951063224,1.7232520231473,5.28113087564779,0,110.69786146511,27.0120094689787,148.344810294707,207.890408701296,0.9,0.141539044710734,11.0410215045203,150.69830057597
30.7089519722808,5.98037036993763,33.8494295155712,46.8113524667391,32.7491969575915,3.40622648692823,1.23649879388752,4.65327475369429,7.61481345784491,8.80279103734305,0,3.11091475661244,0.887111629901397,1.73279889742323,5.28838124062618,0,108.474782581699,26.9872565790638,148.580356948882,207.431614361903,0.9,0.141539044710734,11.0192065245633,150.09930128212
30.5227156846291,5.89559238412731,33.7001059968837,46.6867196981209,32.754159242995,3.37801948664005,1.20932240027458,4.62764166474256,7.59413034934406,8.80467689216459,0,3.07380565804011,0.890380434301743,1.74090859575238,5.29501853520689,0,106.526392342508,26.9690351416513,148.756251447928,207.027894145802,0.9,0.141539044710734,11.0001132233011,149.559293006756
30.3512735445814,5.8198192940226,33.5640898122361,46.5780317259099,32.758051428136,3.35239523359497,1.18537554781062,4.60464309562191,7.57575449313456,8.80643172119508,0,3.04095054773752,0.893435564833485,1.74783571927309,5.30105786132947,0,104.810492858078,26.9561382736058,148.888318436384,206.670081877932,0.9,0.141539044710734,10.9832796931736,149.071265804886
30.1931314789615,5.75186997018202,33.4398917699127,46.4834351356975,32.7609425833418,3.32903338864006,1.16417258941495,4.58391975492286,7.55946698960573,8.80796968257503,0,3.01174609057913,0.896288755452503,1.75377830770608,5.30653512248936,0,103.292941883877,26.9476222612839,148.987846949349,206.351382249415,0.9,0.141539044710734,10.9683482762271,148.629270938096
30.0469946822336,5.6907564534305,33.3262385189302,46.4012771958386,32.7629406816637,3.3076687358134,1.14531949448016,4.56517888179818,7.54505925452431,8.80926149921866,0,2.98569573409255,0.898952624059332,1.75889304272027,5.3114956350119,0,101.945797066567,26.9427349757388,149.062978345673,206.066576181767,0.9,0.141539044710734,10.955037035884,148.228207532097
29.9117323795327,5.63564537538065,33.2220315589457,46.3300880778509,32.7641664821866,3.28807867088463,1.12849295071142,4.54817831612926,7.53233670052421,8.8103093437018,0,2.96238675131373,0.901439925053953,1.76330582889754,5.31598744951956,0,100.745956607625,26.9408666156059,149.119645561738,205.811512973397,0.9,0.141539044710734,10.9431199547848,147.863663873896
29.7863505131795,5.5858284555525,33.1263160209954,46.2685630051224,32.7647390681705,3.27007412236591,1.11342499731019,4.53271508793224,7.52112031217945,8.81113158580097,0,2.94147304602371,0.903763100486599,1.76711926469279,5.3200575994304,0,99.6741471094742,26.9415153372222,149.162215476175,205.582784866239,0.9,0.141539044710734,10.9324130106335,147.53179706302
29.6699702289635,5.54069964212554,33.0382564918899,46.2155451798963,32.7647684550148,3.25349284585202,1.09989154546773,4.5186171070589,7.51124695908593,8.81175373560267,0,2.9226620881721,0.9059340234884,1.77041799701775,5.32375014339904,0,98.7141585970967,26.9442629009864,149.193932830216,205.377517527218,0.9,0.141539044710734,10.9227642520773,147.22923999789
29.5618106788258,5.49973718751919,32.9571179973607,46.1700099110892,32.7643523872758,3.23819438440084,1.08770367798296,4.50573700885931,7.50256897395084,8.81220324210201,0,2.90570485611749,0.90796386453935,1.77327261888998,5.32710528541322,0,97.8522584137382,26.9487571209555,149.21723020065,205.193234055115,0.9,0.141539044710734,10.91404662496,146.953028162071
29.4611750881929,5.46248943938576,32.8822508233608,46.1310501148851,32.7635755329401,3.22405621654063,1.07670096737371,4.4939475200882,7.49495332396061,8.81250665981572,0,2.89038799965456,0.909863035231327,1.77574255197781,5.33015912336228,0,97.0767365245132,26.9546989834614,149.233946679141,205.027765531352,0.9,0.141539044710734,10.906152710226,146.700540998765
29.3674393309302,5.42856346392693,32.8130782374281,46.0978632165681,32.7625099757497,3.21097076412592,1.06674628158518,4.48313791218402,7.48828057867641,8.81268824355568,0,2.87652766534755,0.911641179974374,1.77787821285587,5.33294374756497,0,96.377548706838,26.9618330072399,149.245483720181,204.87919098487,0.9,0.141539044710734,10.8989908057428,146.469454224603
29.2800424587614,5.39761585321513,32.7490864343458,46.0697394032833,32.7612163439606,3.19884303252447,1.05772170093342,4.47321124373672,7.48244379885498,8.8127693824446,0,2.86396458166219,0.913307196456494,1.77972266701287,5.33548751925753,0,95.7460335994947,26.9699398833905,149.252917318844,204.745795934756,0.9,0.141539044710734,10.8924819643891,146.257700493566
