"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","effort.t_1","effort.t_2","effort.t_3","effort.t_4","effort.t_5","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_3","profit_per_t.t_4","profit_per_t.t_5","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","mortality1","mortality2"
50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.1
42.5,47.5,47.5,50,50,10,5,5,10,10,3.33333333333333,2.32154891736548e-15,0,3.33333333333333,3.33333333333333,263.333333333333,1.83402364471873e-13,0,263.333333333333,263.333333333333,200,200,100,100,200,0.9,0.1
38.35625,45.24375,45.24375,48.875,48.875,6.58750000000002,4.75000000000001,4.75000000000001,11.125,11.125,1.83333333333334,2.18674930280877e-15,0,4.08333333333334,4.08333333333334,132,1.64006197710658e-13,0,312.375000000001,312.375000000001,222.5,222.500000000001,95.0000000000002,95.0000000000003,131.75,0.9,0.1
35.4701819140625,43.1967530859375,43.1967530859375,47.55262578125,47.55262578125,5.25049117187502,4.524375,4.52437500000001,11.31731171875,11.31731171875,1.22958333333334,-2.07183263139918e-15,0,4.38520833333334,4.38520833333334,82.7909197916674,-1.48063519002942e-13,0,322.943186197917,322.943186197917,226.346234375,226.346234375,90.4875000000001,90.4875000000001,105.0098234375,0.9,0.1
33.2364288092531,41.3307936087701,41.3307936087701,46.2944862675156,46.2944862675156,4.52263749119893,4.31967530859373,4.31967530859373,11.2341809514679,11.2341809514679,0.91684455989582,1.97242570666009e-15,0,4.54157772005207,4.54157772005207,58.380899832565,1.34740028853783e-13,0,322.11305019694,322.11305019694,224.683619029359,224.683619029359,86.3935061718746,86.3935061718747,90.4527498239786,0.9,0.1
31.4121449109273,39.6225591084393,39.6225591084393,45.1671175008801,45.1671175008801,4.04326657925856,4.13307936087702,4.13307936087702,11.072445438549,11.0724454385491,0.721721841680836,0,0,4.6391390791596,4.6391390791596,43.7646747952503,0,0,317.660824383482,317.660824383482,221.448908770981,221.448908770981,82.6615872175404,82.6615872175404,80.8653315851713,0.9,0.1
29.8766467253781,38.0526119181375,38.0526119181375,44.1764495981275,44.1764495981275,3.68998982873686,3.96225591084392,3.96225591084391,10.8972408897513,10.8972408897513,0.582338815342764,1.81373863768531e-15,1.77635683940025e-15,4.7088305923286,4.7088305923286,33.8021981204878,1.14214450390452e-13,1.11860449953441e-13,312.188735239029,312.188735239029,217.944817795026,217.944817795026,79.2451182168783,79.2451182168783,73.7997965747371,0.9,0.1
28.5597489853173,36.6046106443452,36.6046106443452,43.310361158756,43.310361158756,3.41194839304549,3.80526119181373,3.80526119181373,10.730433482239,10.730433482239,0.473372758783427,-1.75052958882477e-15,0,4.76331362060826,4.76331362060826,26.4108588689392,-1.06254557187768e-13,0,306.62794797704,306.62794797704,214.60866964478,214.60866964478,76.1052238362747,76.1052238362746,68.2389678609099,0.9,0.1
27.4157575110003,35.2647131239211,35.2647131239211,42.5527208340665,42.5527208340665,3.18430711074444,3.66046106443453,3.66046106443453,10.5786352533843,10.5786352533843,0.38321089864561,0,0,4.80839455067721,4.80839455067721,20.6220300243216,0,0,301.313982451661,301.313982451661,211.572705067687,211.572705067686,73.2092212886905,73.2092212886905,63.6861422148887,0.9,0.1
26.4125058955069,34.0211131322086,34.0211131322086,41.8879718756661,41.8879718756661,2.99320360669149,3.52647131239208,3.52647131239208,10.4429010904991,10.4429010904991,0.305940668720067,0,0,4.84702966563994,4.84702966563993,15.9271425936606,0,0,296.355912827908,296.355912827908,208.858021809981,208.858021809981,70.5294262478416,70.5294262478417,59.8640721338299,0.9,0.1
