"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","effort.t_1","effort.t_2","effort.t_2.1","effort.t_2.2","effort.t_2.3","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_2.1","profit_per_t.t_2.2","profit_per_t.t_2.3","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","mortality1","mortality2"
50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.231297472656138
48.75,50,50,50.625,41.875,5,5,5,6.875,18.125,1.07858592416398e-16,0,-2.49509152715899e-16,1.25,8.75,5.50078821323628e-15,0,-1.9835977640914e-14,118.125,958.125,725,206.25,100,50,5,0.1,0.231297472656138
47.62265625,50,50,47.24736328125,39.67001953125,4.875,5,5,10.87646484375,11.94091796875,-2.47162798845817e-16,0,1.5332301409483e-16,3.82812500000001,6.171875,-1.18360085297291e-14,0,1.17177113521974e-14,352.139648437501,596.666015625,477.63671875,326.2939453125,100,50,4.875,0.1,0.231297472656138
46.6019129800415,50,50,44.7134108267713,37.8138374291396,4.762265625,5,5,10.0112214277625,11.4293481161714,-4.44089209850063e-16,1.11022302462516e-16,4.54450453977931e-16,3.72965087890625,6.27034912109376,-2.04046215687703e-14,6.60787462074264e-15,3.38649404143967e-14,324.632804391956,577.640028712774,457.173924646855,300.336642832875,100,50,4.762265625,0.1,0.231297472656138
45.6744011889445,50,50,42.6730833985672,36.3101942523489,4.66019129800415,5,5,9.45648335294456,10.9096329439769,9.85616798682716e-16,0,0,3.71636620728166,6.28363379271834,4.37649683212203e-14,0,0,309.378742494297,555.361267151122,436.385317759078,283.694500588337,100,50,4.66019129800415,0.1,0.231297472656138
44.8288948624388,50,50,40.997276640708,35.0760393497916,4.56744011889445,5,5,9.01475563720609,10.4845117769236,2.79448889493784e-16,4.42895918307641e-18,0,3.70838548897295,6.29161451102706,1.20590519950853e-14,2.51488467580761e-16,0,297.369950592342,537.020629719678,419.380471076943,270.442669116183,100,50,4.56744011889445,0.1,0.231297472656138
44.0558948836793,50,49.7471990490968,39.7054080295307,34.1384959378056,4.48288948624388,5,5.25280095090319,8.5487215275255,10.0466450060302,2.83533065304088e-16,0,0.168533967268795,3.61730845558742,6.21415757714379,1.19431937099861e-14,0,11.9284782057425,280.976013812224,514.961862553314,401.865800241208,256.461645825765,105.056019018064,50,4.48288948624388,0.1,0.231297472656138
43.3473068168606,50,49.02724362375,38.8163116850478,33.5137614032647,4.40558948836794,5,5.71982760870531,8.07116047296757,9.61838529008082,0,0,0.499262751161967,3.44253664972177,6.05820059911627,0,0,34.8512055810021,260.572094289614,490.249067584118,384.735411603233,242.134814189027,114.396552174106,50,4.40558948836794,0.1,0.231297472656138
42.6961886452911,50,48.2201582184183,38.1319241784627,33.0289832024501,4.33473068168606,5,5.80519289539654,7.80916285360712,9.39759394854061,-2.78667361012033e-16,0,0.613583024673226,3.37275019581973,6.01366677950704,-1.13110354692001e-14,0,42.1566303773234,250.339011803629,478.121589958503,375.903757941624,234.274885608214,116.103857907931,50,4.33473068168606,0.1,0.231297472656138
42.0965512903042,50,47.4489391011996,37.5695272478645,32.6257126024373,4.2696188645291,5,5.76488344368376,7.6398432594809,9.25120895544199,2.7699081958944e-16,0,0.65177970975756,3.34509812454028,6.00312216570215,1.10804775291318e-14,0,44.0956732920844,244.328963639859,470.386306808367,370.04835821768,229.195297784427,115.297668873675,50,4.2696188645291,0.1,0.231297472656138
41.5431994090136,50,46.7479111760041,37.0911456640385,32.2798242027664,4.20965512903042,5,5.68801210177682,7.51483162530128,9.1384249493784,0,0,0.662549545906151,3.33415507708527,6.00329537700859,0,0,44.1928895304616,240.207438999149,464.551515369131,365.536997975136,225.444948759038,113.760242035536,50,4.20965512903042,0.1,0.231297472656138
41.0316032537587,50,46.1217608322294,36.6767979082336,31.9788697749741,4.15431994090136,5,5.60499818033634,7.4144321950037,9.04493590665286,0,0,0.663278878375081,3.32992107439119,6.00680004723373,0,0,43.6789267381892,237.044822871579,459.760936054086,361.797436266115,222.432965850111,112.099963606727,50,4.15431994090136,0.1,0.231297472656138
40.5577947180858,50,45.5657502102547,36.3143184095094,31.715010735269,4.10316032537586,5,5.52592914388987,7.32995635679002,8.96481450135577,2.73239550308706e-16,0,0.660391858549348,3.32842266758563,6.01118547386501,1.05634966407843e-14,0,42.9930368048474,234.448679354289,455.671297801968,358.592580054231,219.898690703701,110.518582877797,50,4.10316032537586,0.1,0.231297472656138
40.1182823853985,50,45.0726602426061,35.995315066213,31.4825876504547,4.05577947180858,5,5.45376482525287,7.25710970150752,8.89505975516905,-2.72225727700936e-16,0,0.656333466904044,3.3280516881069,6.01561484498906,-1.04305360969702e-14,0,42.2931296233558,232.23781793422,452.115809671278,355.802390206762,217.713291045226,109.075296505057,50,4.05577947180858,0.1,0.231297472656138
39.7099816323366,50,44.6351472205773,35.7134618806246,31.2771793851297,4.01182823853985,5,5.38895566785918,7.19345958530444,8.8338300248326,-2.71298756733352e-16,0,0.652050591831669,3.32814429884569,6.01980510932263,-1.03123079926012e-14,0,41.6340436059246,230.317995955469,448.995890586767,353.353200993304,215.803787559133,107.779113357184,50,4.01182823853985,0.1,0.231297472656138
