"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","effort.t_1","effort.t_2","effort.t_3","effort.t_4","effort.t_5","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_3","profit_per_t.t_4","profit_per_t.t_5","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","mortality1","mortality2"
50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132082345512995,0.131752978217762
48.4452878177594,48.3464776309412,48.4452878177594,48.3464776309412,48.4452878177594,6.55471218224058,6.65352236905884,6.55471218224058,6.65352236905884,6.55471218224058,1.62632677220744,1.62632677220828,0.000988101868182656,2.77555756156289e-17,-2.54897813037225e-18,323.639027669281,323.639027669448,8.89192871177572,3.05283576196302e-13,-3.31341667167089e-14,131.094243644812,133.070447381177,131.094243644812,133.070447381177,131.094243644812,0.132082345512995,0.131752978217762
47.0895226485581,46.9074568609453,47.0895226485581,46.9074568609453,47.0895226485581,6.35093090926213,6.43355249754592,6.35093090926213,6.43355249754592,6.35093090926213,1.62633095359708,1.62633095360064,0.000988439138188413,0,1.23808843870492e-16,313.268836677605,313.268836678291,8.6066307553311,0,1.55689779583701e-12,127.018618185243,128.671049950918,127.018618185243,128.671049950918,127.018618185243,0.132082345512995,0.131752978217762
45.8993555708756,45.6462130109153,45.8993555708756,45.6462130109153,45.8993555708756,6.17322532085596,6.24211620389612,6.17322532085596,6.24211620389612,6.17322532085596,1.62633466907203,1.62633466907403,0.000988743558253569,-2.77555756156289e-17,-2.50167238308325e-16,304.233198420624,304.233198420998,8.3581124838796,-2.86703007353471e-13,-3.05350697061043e-12,123.464506417119,124.842324077922,123.464506417119,124.842324077922,123.464506417119,0.132082345512995,0.131752978217762
44.8485003229153,44.5339733475111,44.8485003229153,44.5339733475111,44.8485003229153,6.01722467849211,6.07432874111156,6.01722467849211,6.07432874111156,6.01722467849211,1.62633799910368,1.62633799910228,0.000989020215799774,0,1.28907366069043e-16,296.306413814916,296.306413814659,8.14013770599063,0,1.53170361254113e-12,120.344493569842,121.486574822231,120.344493569842,121.486574822231,120.344493569842,0.132082345512995,0.131752978217762
43.9159406020369,43.5478555056686,43.9159406020369,43.5478555056686,43.9159406020369,5.8794838230324,5.92636294711104,5.8794838230324,5.92636294711104,5.8794838230324,1.62634100489953,1.62634100490053,0.00098927313151137,0,1.26358601708357e-16,289.311034341134,289.311034341312,7.94780730100718,0,1.46534338891126e-12,117.589676460648,118.527258942221,117.589676460648,118.527258942221,117.589676460648,0.132082345512995,0.131752978217762
43.0846607934718,42.6694200821902,43.0846607934718,42.6694200821902,43.0846607934718,5.75724825104915,5.79517508632695,5.75724825104915,5.79517508632695,5.75724825104915,1.62634373365248,1.62634373365408,0.000989505541825086,0,-1.26358811567269e-16,283.105502864769,283.105502865047,7.77721581336365,0,-1.43335465858825e-12,115.144965020983,115.903501726539,115.144965020983,115.903501726539,115.144965020983,0.132082345512995,0.131752978217762
42.3407291753456,41.8836329244027,42.3407291753456,41.8836329244027,42.3407291753456,5.64828778544357,5.67831235392478,5.64828778544357,5.67831235392478,5.64828778544357,1.62634622548837,1.62634622548878,0.000989719961229096,-2.77555756156289e-17,1.21260986549789e-16,277.575435344611,277.575435344682,7.62520842337339,-2.61212908546603e-13,1.34817524232696e-12,112.965755708871,113.566247078496,112.965755708871,113.566247078496,112.965755708871,0.132082345512995,0.131752978217762
41.6726238980355,41.1781072180997,41.6726238980355,41.1781072180997,41.6726238980355,5.55077641817923,5.57377487729129,5.55077641817923,5.57377487729129,5.55077641817923,1.62634850992006,1.62634850992038,0.000989918566232539,0,2.50169345809902e-16,272.627342212511,272.627342212565,7.48920881891983,0,2.7308911915568e-12,111.015528363585,111.475497545826,111.015528363585,111.475497545826,111.015528363585,0.132082345512995,0.131752978217762
41.0707295246976,40.5425407281543,41.0707295246976,40.5425407281543,41.0707295246976,5.46320398785082,5.4799149054347,5.46320398785082,5.4799149054347,5.46320398785082,1.62635061340602,1.62635061340699,0.000990103067315506,0,1.21261310310542e-16,268.184027132622,268.184027132782,7.36708989315099,0,1.30173760484189e-12,109.264079757016,109.598298108694,109.264079757016,109.598298108694,109.264079757016,0.132082345512995,0.131752978217762
40.5269555920717,39.9682916865982,40.5269555920717,39.9682916865982,40.5269555920717,5.38431019018366,5.39536196979888,5.38431019018366,5.39536196979888,5.38431019018366,1.62635255570849,1.62635255570721,0.000990274983476758,0,-1.23810471737153e-16,264.18115723486,264.181157234653,7.25708034706487,0,-1.30889359194588e-12,107.686203803673,107.907239395978,107.686203803673,107.907239395978,107.686203803673,0.132082345512995,0.131752978217762
40.0344438561285,39.4480548752466,40.0344438561285,39.4480548752466,40.0344438561285,5.31303459523404,5.31896646798128,5.31303459523404,5.31896646798128,5.31303459523404,1.62635435537032,1.62635435536956,0.000990435518376076,0,2.54902092628616e-18,260.564671831524,260.564671831401,7.15769162411054,0,2.65716968314549e-14,106.260691904681,106.379329359626,106.260691904681,106.379329359626,106.260691904681,0.132082345512995,0.131752978217762
39.5873409640134,38.9756111973431,39.5873409640134,38.9756111973431,39.5873409640134,5.24847827360181,5.24975658607182,5.24847827360181,5.24975658607182,5.24847827360181,1.6263560270485,1.62635602704637,0.000990585740414218,0,-3.73981223065648e-16,257.288796587545,257.288796587208,7.06766404439688,0,-3.84852019742211e-12,104.969565472036,104.995131721436,104.969565472036,104.995131721436,104.969565472036,0.132082345512995,0.131752978217762
39.1806200229275,38.5456319131881,39.1806200229275,38.5456319131881,39.1806200229275,5.18987400468646,5.18690498721076,5.18987400468646,5.18690498721076,5.18987400468646,1.62635758325821,1.62635758325846,0.00099072656821253,0,-1.28908902237304e-16,254.314504976262,254.314504976301,6.98592392397152,0,-1.31092138176315e-12,103.797480093729,103.738099744215,103.797480093729,103.738099744215,103.797480093729,0.132082345512995,0.131752978217762
38.8099391653494,38.1535240443973,38.8099391653494,38.1535240443973,38.8099391653494,5.13656289140156,5.12970277225444,5.13656289140156,5.12970277225444,5.13656289140156,1.62635903499277,1.62635903499433,0.000990858789469362,0,1.23810959692537e-16,251.608312609613,251.608312609855,6.91155022602513,0,1.24540993484896e-12,102.731257828031,102.594055445089,102.731257828031,102.594055445089,102.731257828031,0.132082345512995,0.131752978217762
38.4715284213013,37.7953071407992,38.4715284213013,37.7953071407992,38.4715284213013,5.08797582108174,5.07753891846475,5.08797582108174,5.07753891846475,5.08797582108174,1.62636039066563,1.62636039066632,0.000990983137166557,2.77555756156289e-17,-2.50171153819959e-16,249.141322815921,249.141322816027,6.84374860707928,2.34039459951611e-13,-2.49127969098374e-12,101.759516421635,101.550778369295,101.759516421635,101.550778369295,101.759516421635,0.132082345512995,0.131752978217762
38.1620984626933,37.4675142040545,38.1620984626933,37.4675142040545,38.1620984626933,5.0436186447263,5.02988388116982,5.0436186447263,5.02988388116982,5.0436186447263,1.62636166043232,1.62636166043162,0.000991100142912815,0,3.76531536615403e-16,246.888465126791,246.888465126685,6.78182925588423,0,3.71499310612358e-12,100.872372894526,100.597677623396,100.872372894526,100.597677623396,100.872372894526,0.132082345512995,0.131752978217762
37.8787664302218,37.1671113791976,37.8787664302218,37.1671113791976,37.8787664302218,5.00306020685751,4.98627642440581,5.00306020685751,4.98627642440581,5.00306020685751,1.62636285018582,1.62636285018641,0.000991210399631959,-2.77555756156289e-17,-1.2381124694324e-16,244.827880393927,244.827880394015,6.72519168897043,-2.29914092775572e-13,-1.21114993924478e-12,100.06120413715,99.7255284881161,100.06120413715,99.7255284881161,100.06120413715,0.132082345512995,0.131752978217762
