"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","effort.t_1","effort.t_2","effort.t_3","effort.t_4","effort.t_5","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_3","profit_per_t.t_4","profit_per_t.t_5","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","mortality1","mortality2"
50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132347410155441,0.1368042443942
48.382629492228,48.382629492228,48.382629492228,48.382629492228,48.382629492228,6.61737050777202,6.61737050777203,6.61737050777202,6.61737050777203,6.61737050777202,1.65434262694187,1.65434262694414,0,2.25498455196202e-31,1.05798469899238e-17,990.951233538178,990.951233539542,0,7.44122352301946e-27,4.12603452760037e-13,397.042230466321,397.042230466322,397.042230466321,397.042230466322,397.042230466321,0.132347410155441,0.1368042443942
46.9740820077025,46.9740820077026,46.9740820077025,46.9740820077026,46.9740820077025,6.40331570980661,6.40331570980655,6.40331570980661,6.40331570980655,6.40331570980661,1.65434262694251,1.65434262694351,0,-9.28136030701105e-18,-2.82249641070098e-16,958.843013843762,958.843013844338,0,-2.96368085805564e-13,-1.06513820007618e-11,384.198942588396,384.198942588393,384.198942588396,384.198942588393,384.198942588396,0.132347410155441,0.1368042443942
45.7388715501616,45.7388715501617,45.7388715501616,45.7388715501617,45.7388715501616,6.21689809814873,6.21689809814869,6.21689809814873,6.21689809814869,6.21689809814873,1.65434262694194,1.6543426269441,0,9.28136030172926e-18,-2.5050068047242e-16,930.880372094761,930.880372095977,0,2.87739749410966e-13,-9.17804031516702e-12,373.013885888924,373.013885888922,373.013885888924,373.013885888922,373.013885888924,0.132347410155441,0.1368042443942
44.6491359257333,44.6491359257333,44.6491359257333,44.6491359257333,44.6491359257333,6.05342119309629,6.0534211930963,6.05342119309629,6.0534211930963,6.05342119309629,1.65434262694196,1.65434262694408,0,-1.85627205988308e-17,-6.58646203920447e-18,906.358836336922,906.358836338081,0,-5.60346446719767e-13,-2.34974139659289e-13,363.205271585777,363.205271585778,363.205271585777,363.205271585778,363.205271585777,0.132347410155441,0.1368042443942
43.6826749276016,43.6826749276017,43.6826749276016,43.6826749276017,43.6826749276016,5.90919750544911,5.9091975054491,5.90919750544911,5.9091975054491,5.90919750544911,1.65434262694519,1.65434262694087,0,-4.67103942715039e-31,-1.31136648315465e-16,884.725283191578,884.725283189272,0,-1.37643525996789e-26,-4.56687653102788e-12,354.551850326947,354.551850326946,354.551850326947,354.551850326946,354.551850326947,0.132347410155441,0.1368042443942
42.8215688401308,42.8215688401309,42.8215688401308,42.8215688401309,42.8215688401308,5.7812888953301,5.78128889533009,5.7812888953301,5.78128889533009,5.7812888953301,1.654342626942,1.65434262694403,-1.73472347597681e-18,4.63882536617071e-31,-1.25950494197837e-16,865.538991672041,865.538991673104,-4.0918040589326e-14,1.33735319515423e-26,-4.29132055561741e-12,346.877333719806,346.877333719805,346.877333719806,346.877333719805,346.877333719806,0.132347410155441,0.1368042443942
42.0511853575126,42.0511853575127,42.0511853575126,42.0511853575127,42.0511853575126,5.66732373478426,5.66732373478426,5.66732373478426,5.66732373478426,5.66732373478426,1.65434262694356,1.65434262694248,0,9.28136030656118e-18,-1.12777570109196e-16,848.444217590975,848.44421759042,0,2.62302708776022e-13,-3.76675095843171e-12,340.039424087056,340.039424087055,340.039424087056,340.039424087055,340.039424087056,0.132347410155441,0.1368042443942
41.3594525730381,41.3594525730382,41.3594525730381,41.3594525730382,41.3594525730381,5.56536547603324,5.56536547603325,5.56536547603324,5.56536547603325,5.56536547603324,1.65434262694356,1.65434262694249,0,9.28136026099682e-18,-2.11691136036877e-17,833.150478778314,833.150478777773,0,2.57583571105058e-13,-6.94324160488669e-13,333.921928561994,333.921928561995,333.921928561994,333.921928561995,333.921928561994,0.132347410155441,0.1368042443942
40.7363180198745,40.7363180198746,40.7363180198745,40.7363180198746,40.7363180198745,5.47381643348841,5.47381643348843,5.47381643348841,5.47381643348843,5.47381643348841,1.65434262694093,1.65434262694511,0,-9.28136030447149e-18,1.85760365140124e-17,819.418122395286,819.418122397354,0,-2.533462263149e-13,5.99251290896615e-13,328.428986009305,328.428986009306,328.428986009305,328.428986009306,328.428986009305,0.132347410155441,0.1368042443942
40.1733402230179,40.1733402230179,40.1733402230179,40.1733402230179,40.1733402230179,5.39134618919885,5.39134618919888,5.39134618919885,5.39134618919888,5.39134618919885,1.65434262694353,1.65434262694251,0,-1.85627206289175e-17,1.47119607763688e-16,807.047585753133,807.047585752634,0,-4.99058185242793e-13,4.67447956087248e-12,323.480771351931,323.480771351933,323.480771351931,323.480771351933,323.480771351931,0.132347410155441,0.1368042443942
39.6633762024629,39.663376202463,39.6633762024629,39.663376202463,39.6633762024629,5.31683753580985,5.31683753580986,5.31683753580985,5.31683753580986,5.31683753580985,1.6543426269424,1.65434262694364,0,0,-6.58646203490756e-18,795.871287744238,795.871287744833,0,0,-2.06381554089544e-13,319.010252148591,319.010252148592,319.010252148591,319.010252148592,319.010252148591,0.132347410155441,0.1368042443942
39.2003395009823,39.2003395009824,39.2003395009823,39.2003395009824,39.2003395009823,5.24934511841697,5.24934511841698,5.24934511841697,5.24934511841698,5.24934511841697,1.65434262694302,1.65434262694304,0,9.28136032857831e-18,1.17726161774884e-17,785.747425135596,785.747425135609,0,2.42956575652462e-13,3.64202756765064e-13,314.960707105018,314.960707105019,314.960707105018,314.960707105019,314.960707105018,0.132347410155441,0.1368042443942
38.7790107570252,38.7790107570252,38.7790107570252,38.7790107570252,38.7790107570252,5.18806341016905,5.18806341016906,5.18806341016905,5.18806341016906,5.18806341016905,1.6543426269421,1.65434262694393,-1.73472347597681e-18,-1.85627205282278e-17,0,776.555168897986,776.555168898844,-3.67192098437761e-14,-4.80240302146604e-13,0,311.283804610143,311.283804610143,311.283804610143,311.283804610143,311.283804610143,0.132347410155441,0.1368042443942
