"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","effort.t_1","effort.t_2","effort.t_2.1","effort.t_2.2","effort.t_2.3","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_2.1","profit_per_t.t_2.2","profit_per_t.t_2.3","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","mortality1","mortality2"
50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108664922201076,0.108672912793568
51.0331771801608,52.2831771801608,52.2831771801608,54.7831771801608,49.1327087206432,2.7168228198392,2.7168228198392,2.71682281983921,2.7168228198392,10.8672912793568,0,0,1.01649829756488e-15,-2.06082635238746e-15,5.43364563967841,0,0,2.68355550557128e-13,-6.98620133459348e-13,2657.05271780274,2173.45825587136,271.68228198392,135.84114099196,54.3364563967841,27.168228198392,0.108664922201076,0.108672912793568
51.9282289788971,54.3495148549355,54.3495148549355,59.1515252781614,48.141344862698,2.85334701863534,2.92323652915323,2.92323652915324,3.06301555018901,10.9883550812922,0,8.88178419700125e-16,8.47603889118106e-15,-6.97919391836675e-16,5.59116084143117,0,1.99946763744727e-13,2.30696505570658e-12,-2.49924702441911e-13,2731.54143766298,2197.67101625843,306.301555018901,146.161826457662,58.4647305830647,28.5334701863534,0.108664922201076,0.108672912793568
52.6923216649831,56.1923825989841,56.1923825989841,63.0053753160272,47.0755720730168,2.98033021342135,3.11929569700487,3.11929569700486,3.39489871738363,11.0519543940035,1.77635683940025e-15,8.88178419700125e-16,-1.45141512167578e-15,1.39735109256625e-15,5.7393257425215,3.78808392642276e-13,2.04530976344642e-13,-4.05229253614104e-13,5.24183109011989e-13,2792.2954257211,2210.39087880071,339.489871738363,155.964784850243,62.3859139400973,29.8033021342135,0.108664922201076,0.108672912793568
53.3351272504331,57.8136982759596,57.8136982759596,66.2956157779492,45.9762891637973,3.09632152062842,3.30199311852007,3.30199311852005,3.7023401767459,11.0650737944191,1.77635683940025e-15,8.88178419700125e-16,-7.01567952184216e-15,1.18322473347432e-15,5.87622906486219,3.84702253959089e-13,2.08256389029094e-13,-1.99981238534153e-12,4.61193249040641e-13,2839.47528099623,2213.01475888381,370.23401767459,165.099655926003,66.0398623704013,30.9632152062842,0.108664922201076,0.108672912793568
53.8678450228188,59.2222374920138,59.2222374920138,69.0206285025105,44.8755292594461,3.20059761694936,3.46935302245038,3.46935302245038,3.97834599469098,11.0359989087777,0,0,0,-4.04604792808953e-15,6.00091868520549,0,0,0,-1.62626099053377e-12,2873.89415028045,2207.19978175554,397.834599469098,173.467651122519,69.3870604490077,32.0059761694936,0.108664922201076,0.108672912793568
54.3023181301893,60.43172316514,60.43172316514,71.2158585266248,43.7970402357153,3.29308655494874,3.62041499815554,3.62041499815553,4.21941704999424,10.9734482222476,1.77635683940025e-15,0,-1.82027340388604e-15,6.53624610871325e-16,6.11326952758878,3.92174099905667e-13,0,-5.34154486748999e-13,2.69081515156124e-13,2896.87799534174,2194.68964444953,421.941704999424,181.020749907777,72.4082999631107,32.9308655494874,0.108664922201076,0.108672912793568
54.65033015829,61.4589910623346,61.4589910623346,72.9403284146348,42.7573378568821,3.37422305995922,3.75509040641718,3.75509040641718,4.42519215292463,10.8857955394839,0,0,-2.21009555060931e-16,-2.44795755373095e-15,6.21377351123309,0,0,-6.54608116652703e-14,-1.02615921093131e-12,2910.06310872681,2177.15910789678,442.519215292463,187.754520320859,75.1018081283436,33.7422305995922,0.108664922201076,0.108672912793568
54.9231095684121,62.3224205598896,62.3224205598896,74.2638940488269,41.7669951765686,3.44478223400632,3.87395355011168,3.8739535501117,4.59765836249401,10.7805180606361,1.77635683940025e-15,0,8.59037810583082e-15,1.18331550849301e-15,6.3033145893699,3.94948837963492e-13,0,2.56104785678725e-12,5.02627836102131e-13,2915.19070463513,2156.10361212722,459.765836249401,193.697677505585,77.4790710022337,34.4478223400632,0.108664922201076,0.108672912793568
55.1310264408806,63.0407127757376,63.0407127757375,75.2574395911941,40.8319605037745,3.50572761579757,3.97802368724244,3.97802368724246,4.74024479439475,10.6639051991035,0,0,6.83100623464634e-15,6.00301872310746e-16,6.38297365780218,0,0,2.04519999180426e-12,2.57353958083688e-13,2913.94147986732,2132.7810398207,474.024479439475,198.901184362123,79.5604737448489,35.0572761579757,0.108664922201076,0.108672912793568
