"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","effort.t_1","effort.t_2","effort.t_2.1","effort.t_2.2","effort.t_2.3","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_2.1","profit_per_t.t_2.2","profit_per_t.t_2.3","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","mortality1","mortality2"
50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1
51.25,52.5,52.5,55,50,2.5,2.5,2.5,2.49999999999999,9.99999999999999,0,-8.77708367144175e-16,-5.25809171481022e-17,-1.31656255071626e-15,4.99999999999999,0,-1.97484382607439e-14,-1.1830706358323e-15,-2.96226573911159e-14,405,399.999999999999,2.49999999999999,2.5,2.5,2.5,0.1,0.1
52.37265625,54.7984756097561,54.7984756097561,59.6079268292683,49.7560975609756,2.625,2.68902439024391,2.68902439024391,2.81707317073171,10.2439024390244,0,0,-6.3014873517946e-16,-2.73829823908489e-15,5.1219512195122,0,0,-1.4296499429384e-14,-6.23305136671697e-14,415.454268292684,409.756097560976,2.81707317073171,2.68902439024391,2.68902439024391,2.625,0.1,0.1
53.3711419598352,56.8823001242395,56.8823001242395,63.7089655075397,49.3317589043972,2.74307004364379,2.87012474916177,2.87012474916177,3.12202454785892,10.4241007029793,0,0,1.11757721655437e-16,6.72865239142858e-17,5.23759961791853,0,0,2.54384810665942e-15,1.54129554187995e-15,423.331772591081,416.964028119173,3.12202454785892,2.87012474916177,2.87012474916177,2.74307004364379,0.1,0.1
54.2514798375821,58.7472861425442,58.7472861425442,67.2400004147095,48.7831100247966,2.85261522508304,3.04028187169502,3.04028187169502,3.40515788696943,10.5468626949532,0,0,-4.83269710907893e-16,-1.38822558197939e-15,5.34486450979407,0,0,-1.09932355685436e-14,-3.18631360627974e-14,428.867980143777,421.874507798128,3.40515788696943,3.04028187169502,3.04028187169502,2.85261522508304,0.1,0.1
55.0217137792526,60.3969170380331,60.3969170380331,70.1887899167854,48.1570438115631,2.95265343711553,3.19733907479202,3.19733907479202,3.65955765502654,10.6201429283865,0,0,7.85008042347831e-16,-2.94893610091063e-17,5.44253068479453,0,0,1.77926179328822e-14,-6.7590513524678e-16,432.370075692393,424.805717135461,3.65955765502654,3.19733907479202,3.19733907479202,2.95265343711553,0.1,0.1
55.6910934092643,61.8406734705881,61.8406734705881,72.5844692486332,47.4907935377684,3.04279395606713,3.34005179965355,3.34005179965355,3.88155895323989,10.6526643237447,0,0,2.944279555625e-16,2.67070190046048e-17,5.53016935872779,0,0,6.63486579305746e-15,6.09681840335278e-16,434.180860099675,426.106572949788,3.88155895323989,3.34005179965355,3.34005179965355,3.04279395606713,0.1,0.1
56.269371789313,63.0922650767274,63.0922650767274,74.4837805477709,46.8125346883105,3.12313880366187,3.46800529738653,3.46800529738653,4.07051394713499,10.6530743811775,0,0,4.91779501356683e-16,2.50094323008344e-17,5.60796819109019,0,0,1.10016517052059e-14,5.6754956588388e-16,434.644670401578,426.122975247098,4.07051394713499,3.46800529738653,3.46800529738653,3.12313880366187,0.1,0.1
56.7662660991121,64.1679984796866,64.1679984796866,75.9573193593982,46.1425833625774,3.19414815625192,3.58145178736225,3.58145178736225,4.22809465863844,10.6293115852802,0,0,2.65503739575051e-15,2.70461206459854e-15,5.67653068566613,0,0,5.89077359279203e-14,6.09319458761096e-14,434.081079115156,425.172463411207,4.22809465863844,3.58145178736225,3.58145178736225,3.19414815625192,0.1,0.1
57.1910866008814,65.0854135504287,65.0854135504287,77.0785344549779,45.4948327768126,3.25650596284474,3.68112056741706,3.68112056741706,4.35743761944298,10.5882319333062,0,0,-4.86062375787631e-16,-1.26966359390583e-15,5.7366922058234,0,0,-1.06898090041285e-14,-2.83723454645877e-14,432.768769843545,423.529277332247,4.35743761944298,3.68112056741706,3.68112056741706,3.25650596284474,0.1,0.1
57.5525111097742,65.8622338566735,65.8622338566735,77.9164260369616,44.8781761948635,3.31100790135514,3.76804028978031,3.76804028978031,4.462367333328,10.5354704551136,0,0,9.63022370111163e-16,-1.39783036602177e-15,5.78937750293436,0,0,2.0988976253185e-14,-3.09685035002501e-14,430.938896515853,421.418818204543,4.462367333328,3.76804028978031,3.76804028978031,3.31100790135514,0.1,0.1
57.8584708353823,66.5156190097772,66.5156190097772,78.5316286057566,44.2977710938725,3.35847963829699,3.84339392104868,3.84339392104868,4.54681690317363,10.4754727846276,0,0,8.52523528415638e-16,1.24688931563969e-15,5.83550495631913,0,0,1.84137166816977e-14,2.73825588369125e-14,428.775490812351,419.018911385102,4.54681690317363,3.84339392104868,3.84339392104868,3.35847963829699,0.1,0.1
58.1161136965896,67.0616758255746,67.0616758255746,78.9750028450313,43.7560836746256,3.39972379298694,3.90841184165042,3.90841184165042,4.61446426803479,10.4116257612554,0,0,-3.71293977497254e-16,2.6992033427468e-15,5.87593094649833,0,0,-7.94895493450453e-15,5.8759688162511e-14,426.420111248039,416.465030450215,4.61446426803479,3.90841184165042,3.90841184165042,3.39972379298694,0.1,0.1
