"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","effort.t_1","effort.t_2","effort.t_2.1","effort.t_2.2","effort.t_2.3","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_2.1","profit_per_t.t_2.2","profit_per_t.t_2.3","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","mortality1","mortality2"
50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115985273774386,0.164239608387149
49.2206914205611,47.9307812020003,50.4706914205611,52.9706914205611,44.4226759008053,4.52930857943888,7.06921879799974,4.52930857943888,4.52930857943888,15.5773240991947,0,1.69327347904057,3.73746367640105e-18,0,7.36534367983719,0,472.423300652319,1.09881432086191e-15,0,2386.37135226725,1557.73240991947,407.637772149499,362.344686355111,494.845315859982,45.2930857943888,0.115985273774386,0.164239608387149
48.3990580858497,46.2248000713382,50.7834487089436,53.9093854301465,41.2347452007237,4.57072235191846,6.69741779779409,4.68679961079076,6.534830967866,13.0635045236518,0,1.56230768859338,0,1.01683704453429,6.70703597665634,0,422.762191294409,0,318.236779077335,2033.67052661963,1306.35045236518,588.13478710794,374.943968863261,468.819245845586,45.7072235191846,0.115985273774386,0.164239608387149
47.6127513630912,44.753783908625,51.0264661420437,53.7538199422907,39.3258085379557,4.53246220023973,6.44251189371039,4.75575498314078,7.60971560453148,11.6016178959831,0,1.52419194178388,0,1.58365975611415,6.25692187310845,0,401.85213404093,0,494.311770004397,1816.2683696032,1160.16178959831,684.874404407833,380.460398651262,450.975832559728,45.3246220023973,0.115985273774386,0.164239608387149
46.8781556623669,43.4616277276314,51.2273902544426,53.1282812817653,38.0823603276833,4.47604726664268,6.23711061443883,4.79696862211959,8.08326516804804,10.7876947567988,0,1.51185222067722,0,1.87887396842691,6.01021607635893,0,389.449034140939,0,580.101693516333,1692.42737632818,1078.76947567988,727.493865124324,383.757489769567,436.597743010718,44.7604726664268,0.115985273774386,0.164239608387149
46.1952040130416,42.3163753757022,51.3961229593349,52.3378093907829,37.2096409945682,4.41833278122271,6.05975172798503,4.8282543214343,8.26111345964879,10.3045987916784,0,1.50587361915657,0,2.04140957156253,5.8778589011437,0,379.871828081917,0,621.480687641525,1617.80872720685,1030.45987916784,743.500211368391,386.260345714744,424.182620958952,44.1833278122271,0.115985273774386,0.164239608387149
45.5603874701051,41.2953612675441,51.5378999733499,51.5244291970892,36.558059372601,4.36310183418292,5.90293793342387,4.85432466734982,8.29698413545087,9.99720848801589,0,1.50153732275121,0,2.13594336543657,5.80744314622402,0,371.684451531693,0,640.748057765328,1569.75463493022,999.720848801589,746.728572190578,388.345973387985,413.205655339671,43.6310183418292,0.115985273774386,0.164239608387149
44.9697998668344,40.3808543645507,51.6565421800854,50.7508691443164,36.0473342843588,4.31102236414732,5.76296543206824,4.87662752060845,8.26658839964193,9.78798201692019,0,1.4977542361947,0,2.19393374227406,5.77052822190055,0,364.468632051452,0,648.832025711331,1536.67628923157,978.798201692019,743.992955967774,390.130201648676,403.407580244777,43.1102236414732,0.115985273774386,0.164239608387149
44.4197936058491,39.5584313321043,51.7552602072353,50.0417977223936,35.632047281312,4.2620518909157,5.6373671069345,4.89579370886131,8.20738000850717,9.63657948075705,0,1.49430263864474,0,2.23143781017786,5.75184651740048,0,358.052429130763,0,651.221192707213,1512.47065314063,963.657948075705,738.664200765645,391.663496708904,394.615697485415,42.620518909157,0.115985273774386,0.164239608387149
43.9070768122283,38.8161499476148,51.8368596281634,49.4038665202548,35.2851572624367,4.2160087385188,5.52422867199669,4.91223870228173,8.13792596099002,9.52113775756944,0,1.49114914388654,-4.44089209850063e-16,2.25699115715032,5.74314364307324,0,352.327915224255,-1.2319895290055e-13,650.734806909572,1493.8082967756,952.113775756945,732.413336489102,392.979096182538,386.696007039768,42.160087385188,0.115985273774386,0.164239608387149
43.4286900419267,38.1440180412288,51.9038048274773,48.8354724340478,34.9897279040922,4.17270120084354,5.42197490239751,4.92630669409891,8.06732796082991,9.42932297117966,0,1.48828861953638,0,2.27528772517154,5.73990579027544,0,347.208883144433,0,648.845113615756,1478.80412540166,942.932297117966,726.059516474692,394.104535527913,379.538243167826,41.7270120084354,0.115985273774386,0.164239608387149
42.9819650744982,37.5336083408534,51.9582531297298,48.3315184287604,34.734604559378,4.13195179558085,5.32928108396206,4.93830275210526,7.99988563193184,9.3538902711414,0,1.48571201409416,0,2.28898802974512,5.7396366575252,0,342.621260618977,0,646.328168905235,1466.348381764,935.38902711414,719.989706873866,395.064220168421,373.049675877344,41.3195179558085,0.115985273774386,0.164239608387149
42.5644872955835,36.9777642307649,52.0020841798906,47.8857177322343,34.5120733546906,4.09359855759133,5.24502226808993,4.94849943919904,7.93744920426538,9.29040201285322,0,1.48340362895692,-4.44089209850063e-16,2.29964473569048,5.74094280349982,0,338.500653264526,-1.21712019798912e-13,643.593283689472,1455.76020102519,929.040201285322,714.370428383884,395.879955135923,367.151558766295,40.9359855759133,0.115985273774386,0.164239608387149
42.1740644089963,36.4703697748121,52.03692867577,47.4916814220903,34.3165515501194,4.05749261282093,5.16823720709372,4.95713882199378,7.88062574162065,9.23601831748924,0,1.48134364689153,0,2.30819186894064,5.74304168789215,0,334.791182362112,0,640.853795693247,1446.60322961997,923.601831748924,709.256316745858,396.571105759502,361.776604496561,40.5749261282093,0.115985273774386,0.164239608387149
