"s_1","s_2","s_3","s_4","s_5","s_1.1","s_2.1","s_3.1","s_4.1","s_5.1","t_1","t_2","t_2.1","t_2.2","t_2.3","t_1.1","t_2.4","t_2.1.1","t_2.2.1","t_2.3.1","c(extract[[i]]$mortality1)","c(extract[[i]]$mortality2)","tot_profit","tot_biomass"
50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131455874792471,0.2,NA,250
46.534963443207,47.784963443207,48.4272062603764,50.284963443207,52.784963443207,7.21503655679295,7.21503655679295,6.57279373962356,7.21503655679295,7.21503655679295,1.85727937396235,1.85727937396235,1.42911749584943,1.85727937396235,1.85727937396235,41.788785914153,41.788785914153,115.758517163803,41.788785914153,41.788785914153,0.131455874792471,0.2,8.85823499169884,245.817060033205
43.6545469919044,45.958245576714,47.0562181373684,50.5545992705091,55.1049783298722,6.61240673379282,6.81690509259722,6.36604076271323,7.23012056020602,7.64896102781482,1.79943099659933,1.81818099659933,1.44477837321246,1.85568099659933,1.89318099659932,39.1211232951429,39.5969456439874,113.353595993158,40.5528090916764,41.5142975393654,0.131455874792471,0.2,8.81125235960976,242.328588306368
41.2205000054959,44.4311291639525,45.8530701143858,50.8051473470198,56.986934773542,6.12364982559155,6.49444485512511,6.18581631967311,7.2485291824368,8.01380034133641,1.75146041172117,1.78601589049331,1.45748327483543,1.85496119590024,1.92321688179069,36.9292754494233,37.781305713388,111.122420320307,39.495553562936,41.2113842906188,0.131455874792471,0.2,8.77313765474084,239.296781404396
39.1364729484487,43.1411017137126,44.7910206156263,51.0360156897632,58.4817072343918,5.71840762681695,6.22800280546279,6.02765544380711,7.26718687050539,8.3099585090312,1.71083522444732,1.75899466182417,1.46845522810937,1.85460493457018,1.94733174596801,35.0931314294399,36.2504156877296,109.105267918714,38.5754480295033,40.865288703795,0.131455874792471,0.2,8.74022179491904,236.586318201943
37.3328220382997,42.0424804914763,43.8487108852979,51.2481049670678,59.6505422568721,5.37662658014927,6.00453225083299,5.88804279787476,7.28469073716705,8.54340754707995,1.6758658877583,1.73593531923725,1.47834571033152,1.85435902887801,1.96604440204744,33.5314878893024,34.9419377260089,107.303632945725,37.7648406801445,40.4785194407867,0.131455874792471,0.2,8.71055034825253,234.122660639014
35.7576555752829,41.1008293719884,43.0088635218036,51.4428736033775,60.5549371301095,5.08448036674677,5.81500688603091,5.764170647949,7.30055806566385,8.72307326335591,1.64538809148271,1.71603296828036,1.48747379732713,1.85411733541424,1.9801538947613,32.1874249300716,33.8118526155984,105.700894929925,37.0446469417429,40.0619589951541,0.131455874792471,0.2,8.68316608726575,231.865159202562
34.3713279543004,40.2895114834024,42.2573437652013,51.6218650567528,61.2505841004457,4.83206105891408,5.65292741285299,5.65376777808869,7.31476289391873,8.85872623838158,1.6185708728733,1.69871847982389,1.49597972176488,1.85384914329472,1.99053009619571,31.0196486232043,32.827960971209,104.273892460529,36.4010594085785,39.6289789501412,0.131455874792471,0.2,8.6576483139525,229.790632360103
33.1429204240728,39.5874859559466,41.5824702230001,51.786505019314,61.7846696358726,4.61202444535959,5.51343835299385,5.55497609106072,7.32746869865184,8.95961189416825,1.59479919261539,1.68357194555192,1.50391776428002,1.85355724915218,1.99798803480757,29.9972322494259,31.9659060094607,102.998940612475,35.8235644282549,39.1921095475786,0.131455874792471,0.2,8.63383418640707,227.884051258206
32.0479092466902,38.9778500324819,40.9745006087104,51.9380419259997,62.1954047084656,4.41876947963882,5.39279502602948,5.46625999919635,7.33888829276218,9.03375117370036,1.57360173765266,1.67027022063077,1.51130800963819,1.85325550658128,2.00322797582966,29.096354853419,31.2067082605174,101.854555200328,35.3037743378217,38.7615478375668,0.131455874792471,0.2,8.61166345033255,226.133706522348
31.0665683707093,38.4468404696389,40.4252425084834,52.0775537784336,62.5127763182015,4.2479245323583,5.28803398303011,5.38633882170265,7.34922012804529,9.08771680625109,1.55460622596839,1.65855533775527,1.5181622603676,1.85295821615803,2.00681865789502,28.2982321953426,30.5352108706117,100.822359663895,34.8347501706828,38.3447947191149,0.131455874792471,0.2,8.59110069814431,224.528981445467
30.1828420923192,37.9831267571167,39.9277549287902,52.2059787415714,62.7598104857022,4.09601402849861,5.1967627222543,5.31413561765049,7.35862634775544,9.12668754774194,1.53751131213121,1.64821539361515,1.52449506222753,1.85267609324708,2.00920443134359,27.5877675700296,29.9390737979462,99.8870894968964,34.4106071748882,37.9468750199448,0.131455874792471,0.2,8.57210229256456,223.0595130055
29.3835284977437,37.5772959703492,39.4761167345776,52.3241486493112,62.9539267099983,3.96023397326854,5.1170203016964,5.24873795266352,7.36723106563532,9.1546327211797,1.52206846101974,1.6390727309917,1.53032694738917,1.85241551075852,2.01072298692048,26.9526434297313,29.4081009219908,99.0362186017316,34.0262775401781,37.5707890376091,0.131455874792471,0.2,8.55460663707961,221.71501656198
28.6576748502077,37.2214677628274,39.0652450378556,52.4328169228752,63.108174362464,3.83829530173098,5.04718105670523,5.1893674587536,7.37512672560375,9.17453547870232,1.50806982604016,1.63097633812925,1.535684096885,1.85217912831367,2.01162579922398,26.3826886135279,28.9337723404079,98.2594811878095,33.6773584120726,37.2180011704762,0.131455874792471,0.2,8.53853518859207,220.48537893623
